name,normalized name,roles,profession,family,p index,date
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['123811'],['71.0305']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['125584'],['71.0424']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['113174'],['71.0600']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['235905'],['71.0614']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['131926'],['71.0704']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['114065'],['71.0730']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['124361'],['71.0810']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['123996'],['71.0901']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['117344'],['72.1000']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['115935'],['72.1100']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['211344'],['72.1104']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['122865'],['73.0622']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'recipient'}],,['dumu amar-šuba₃'],['131608'],['73.0800']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['104594'],['74.0000']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['201106'],['74.0609']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,['šeš[brother]'],,['202530'],['74.0900']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['104184'],['74.1106']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,['kurušda[fattener]'],,['104184'],['74.1106']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['102866'],['74.1110']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['117322'],['75.0600']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'recipient'}],['idu[doorkeeper]'],,['107359'],['75.1200']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['116877'],['76.0302']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['390726'],['76.0506']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['134896'],['77.0200']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['125027'],['77.0800']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],,,['131568'],['77.0900']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,['dumu lugal-ur₂-ra-[ni]'],['125727'],['78.0800']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,['idu[doorkeeper]'],,['130615'],['78.1000']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['125819'],['82.1221']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['106782'],['83.0121']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,['dumu lugal-x'],['126022'],['84.0900']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['125976'],['84.1112']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['134946'],['84.1116']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],['dubsar[scribe]'],,['125590'],['85.0200']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['106404'],['85.0217']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,,,['104417'],['85.0523']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'recipient'}],['idu[doorkeeper]'],,['105219'],['86.0303']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,[{'intermediary'}],['šarrabdu[administrator]'],,['112452'],['86.0914']
ur-{d}en-lil₂-la₂,UrEnlilak[]PN,,['dikud[judge]'],,['105780'],['88.1000']
ur-{d}en-lil₂-la₂],UrEnlilak[]PN,,,,['123590'],['65.0109']
ur-{d}en-lil₂-ta,UrEnlilak[]PN,[{'source'}],,,['106161'],['57.0400']
ur-{d}en-lil₂,UrEnlilak[]PN,,,,['430542'],
ur-{d}en-lil₂,UrEnlilak[]PN,[{'representative'}],,,['112324'],['65.0429']
ur-{d}en-lil₂,UrEnlilak[]PN,,,,['124466'],['66.0020']
ur-{d}en-lil₂,UrEnlilak[]PN,,,,['101390'],['66.0929']
ur-{d}en-lil₂,UrEnlilak[]PN,,,,['128159'],['70.0511']
ur-{d}en,,,['tur[small]'],,['124860'],['66.0626']
ur-{d}er₃-ra,,,['šuʾi[barber]'],,['100627'],
ur-{d}eš₁₈-[dar],,,,,['118422'],['18.0000']
ur-{d}geštin-an-ka,,,,,['100628'],
ur-{d}gibil₆,UrGibilak[]PN,,,,['430553'],
ur-{d}gibil₆,UrGibilak[]PN,,['šagia[cup-bearer]'],,['106374'],['79.0421']
ur-{d}gibil₆,UrGibilak[]PN,,,,['129518'],['85.0625']
ur-{d}gibil₆,UrGibilak[]PN,,,,['145157'],['86.0421']
ur-{d}gilgames₃,,,['šabra[administrator]'],,['128944'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|)-ke₄,,[{'recipient'}],,,['104682'],['70.0500']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['100627'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['126170'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,['ummia[expert]'],,['126276'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['136225'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['430342'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['430531'],
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['124417'],['61.0900']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,[{'recipient'}],,,['103730'],['65.0900']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,[{'intermediary'}],['šagia[cup-bearer]'],,['124789'],['66.1102']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['125941'],['71.0100']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,['šarrabdu[administrator]'],,['106358'],['77.0920']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['104683'],['80.0000']
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),,,,,['125028'],['82.0000']
ur-{d}gu-la-ma-ta,UrGulamak[]PN,[{'source'}],,,['100317'],['77.0600']
ur-{d}gu-nu-ra,,,,,['125047'],['50.0000']
ur-{d}gubalag,,,['nar[musician]'],,['112104'],['74.0508']
ur-{d}gubalag,,,['nar[musician]'],,['111799'],['75.0327']
ur-{d}gu₂-la₂,,[{'source'}],,,['467836'],['64.0417']
ur-{d}ha#-[ia₃],UrHayak[]PN,,,,['128931'],['82.0007']
ur-{d}ha-[ia₃,UrHayak[]PN,,['arad[slave]'],,['125582'],['82.1116']
ur-{d}ha-[ia₃],UrHayak[]PN,,,,['104740'],['65.1011']
ur-{d}ha-[ia₃],UrHayak[]PN,,,,['102507'],['74.0700']
ur-{d}ha-[ia₃],UrHayak[]PN,,,,['126556'],['74.1121']
ur-{d}ha-[ia₃],UrHayak[]PN,,,,['126108'],['77.0400']
ur-{d}ha-ia₃#,UrHayak[]PN,,,,['143146'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['100292'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['101405'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['102722'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['103325'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['104317'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['104318'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['104321'],
ur-{d}ha-ia₃,UrHayak[]PN,[{'representative'}],,,['104323'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['104330'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['104331'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['106006'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['124329'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['124347'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['125499'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['125672'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['130315'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['130869'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['200571'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['201439'],
ur-{d}ha-ia₃,UrHayak[]PN,[{'recipient'}],,,['210561'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['210643'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['211645'],
ur-{d}ha-ia₃,UrHayak[]PN,,,,['290500'],
ur-{d}ha-ia₃,UrHayak[]PN,[{'source'}],,,['290558'],
