name,role,profession,p id,year,processed year
{d}en-lil₂-la₂,['source'],None,116220,Shulgi.47.05.00 (us2 year),65.0500
ur-mes,['source'],None,116221,"Amar-Suen.05.01.00, Amar-Suen.05.12.00",71.0100
zu₂-ga-li,['source'],None,116222,Shu-Suen.06.03.00 (us2-us2 year),81.0300
en-um-i₃-li₂,['recipient'],nagada[herdsman],116223,Shulgi.42.12.30,60.1230
šu-{d}nisaba,['recipient'],None,116223,Shulgi.42.12.30,60.1230
i-tu-la-ni,['recipient'],None,116223,Shulgi.42.12.30,60.1230
lu₂#?-giri₁₇-zal,['recipient'],None,116223,Shulgi.42.12.30,60.1230
ur-{d}lamma,['recipient'],None,116223,Shulgi.42.12.30,60.1230
amar-šuba₃,['recipient'],None,116223,Shulgi.42.12.30,60.1230
lu₂-{d}ba-ba₆,['recipient'],None,116223,Shulgi.42.12.30,60.1230
šu-{d}nin-šubur,['recipient'],None,116223,Shulgi.42.12.30,60.1230
ur-lugal,['recipient'],None,116223,Shulgi.42.12.30,60.1230
a-bi₂-du₁₀,['recipient'],None,116223,Shulgi.42.12.30,60.1230
ur-al-la,['recipient'],None,116223,Shulgi.42.12.30,60.1230
ab-ba-a,['recipient'],None,116223,Shulgi.42.12.30,60.1230
lu₂-{d}inanna,['recipient'],None,116223,Shulgi.42.12.30,60.1230
a₂-bi₂-li₂,['recipient'],None,116223,Shulgi.42.12.30,60.1230
dingir-mu-tab-bil₂,['recipient'],None,116223,Shulgi.42.12.30,60.1230
šu-{d}nin-šubur,['recipient'],None,116223,Shulgi.42.12.30,60.1230
ab-ba-sa₆-ga,['source'],None,116224,"Amar-Suen.08.05.01, Amar-Suen.08.05.27",74.0501
lu₂-sa₆-ga,['recipient'],None,116224,"Amar-Suen.08.05.01, Amar-Suen.08.05.27",74.0501
hu-un-gu-ur₂-bi,['source'],None,116225,Shulgi.43.08.00,61.0800
lugal-pa-e₃,['source'],None,116225,Shulgi.43.08.00,61.0800
{d}en-lil₂-la₂,['new owner'],None,116225,Shulgi.43.08.00,61.0800
ur-mes,['recipient'],None,116226,"Shu-Suen.02.07.27, Shu-Suen.02.07.28",77.0727
ARAD₂-mu,['representative'],None,116227,Amar-Suen.04.09.00,70.0900
ab-ba-sa₆-ga,['source'],None,116227,Amar-Suen.04.09.00,70.0900
lugal-ku₃-zu,['representative'],None,116228,Amar-Suen.08.07.14,74.0714
dingir-dan,['representative'],sukkal[secretary],116228,Amar-Suen.08.07.14,74.0714
{d}en-lil₂-zi-ša₃-gal₂,['representative'],None,116228,Amar-Suen.08.07.14,74.0714
ab-ba-sa₆-ga,['source'],PN,116228,Amar-Suen.08.07.14,74.0714
en-ur₂-ku₃-ge,['new owner'],idu[doorkeeper],116230,Amar-Suen.01.10.18,67.1018
{d}nanše-GIR₂@g-gal,['representative'],None,116230,Amar-Suen.01.10.18,67.1018
ARAD₂-mu,['representative'],None,116230,Amar-Suen.01.10.18,67.1018
a-hu-we-er,['source'],None,116235,Amar-Suen.06.06.00,72.0600
{d}šul-gi-mi-[šar],['recipient'],None,116235,Amar-Suen.06.06.00,72.0600
in-ta-e₃-a,['recipient'],None,116241,Shu-Suen.06.04.02 (us2-us2 year),81.0402
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],116241,Shu-Suen.06.04.02 (us2-us2 year),81.0402
nu-ur₂-{d}suen,['intermediary'],None,116241,Shu-Suen.06.04.02 (us2-us2 year),81.0402
lu₂-{d}nin-šubur,['source'],None,116259,Shulgi.44.11.15,62.1115
ur-mes,['recipient'],None,116259,Shulgi.44.11.15,62.1115
nu-ur₂-{d}suen,['source'],None,116784,Amar-Suen.03.08.00,69.0800
lu₂-ša-lim,['source'],None,116800,Amar-Suen.08.05.00,74.0500
tu-ra-am-i₃-li₂,['recipient'],None,116800,Amar-Suen.08.05.00,74.0500
a-ha-ni-šu,['intermediary'],None,116800,Amar-Suen.08.05.00,74.0500
da-<da>,['source'],None,116801,Shu-Suen.01.10.00,76.1000
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],116817,Shu-Suen.09.08.22,84.0822
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],116818,Shu-Suen.09.08.24,84.0824
nu-ur₂-{d}suen,['intermediary'],None,116818,Shu-Suen.09.08.24,84.0824
i₃-lal₃-lum,['recipient'],None,116821,Amar-Suen.06.03.00,72.0300
en-dingir-mu,['source'],None,116821,Amar-Suen.06.03.00,72.0300
na-lu₅,['source'],None,116822,Shulgi.44.06.17,62.0617
ur-nigar{gar},['recipient'],None,116822,Shulgi.44.06.17,62.0617
ur-nigar{gar},['recipient'],None,116823,Shulgi.44.03.18,62.0318
na-lu₅,['source'],None,116824,Shulgi.44.08.19,62.0819
ur-nigar{gar},['recipient'],None,116824,Shulgi.44.08.19,62.0819
ur-nigar{gar},['recipient'],None,116825,Shulgi.45.02.16 (us2 year),63.0216
a-hu-ni,['source'],None,116826,Shulgi.45.02m.14 (intercalated) =? Shulgi.46.02.14 (us2 year) ?,63.0214
ur-nigar{gar},['recipient'],None,116826,Shulgi.45.02m.14 (intercalated) =? Shulgi.46.02.14 (us2 year) ?,63.0214
en-um-i₃-li₂,['source'],None,116827,Shulgi.45.01.04 (us2 year),63.0104
ur-nigar{gar},['recipient'],None,116827,Shulgi.45.01.04 (us2 year),63.0104
na-lu₅,['source'],None,116828,Shulgi.46.05.26,64.0526
ur-nigar{gar},['recipient'],None,116828,Shulgi.46.05.26,64.0526
lu₂-dingir-ra,['source'],None,116829,Shulgi.46.03.01,64.0301
ur-nigar{gar},['recipient'],None,116829,Shulgi.46.03.01,64.0301
ur-nigar{gar},['recipient'],None,116830,Shulgi.47.05.23 (us2 year),65.0523
lu₂-dingir-ra,['source'],None,116831,Shulgi.47.05.23 (us2 year),65.0523
ur-nigar{gar},['recipient'],None,116831,Shulgi.47.05.23 (us2 year),65.0523
lu₂-dingir-ra,['source'],None,116832,Shulgi.48.06.13 (us2-us2 year),66.0613
ur-nigar{gar},['recipient'],None,116832,Shulgi.48.06.13 (us2-us2 year),66.0613
u₂-ta₂-mi-šar-am,['source'],None,116833,Amar-Suen.05.08.04,71.0804
{d}šul-gi-iri-mu,['recipient'],None,116833,Amar-Suen.05.08.04,71.0804
lu₂-dingir-ra,['source'],None,116834,Amar-Suen.01.12.21,67.1221
ur-nigar{gar},['recipient'],None,116834,Amar-Suen.01.12.21,67.1221
en-dingir-mu,['source'],None,116835,Amar-Suen.01.03.24,67.0324
ur-nigar{gar},['recipient'],None,116835,Amar-Suen.01.03.24,67.0324
en-dingir-mu,['source'],None,116836,Amar-Suen.01.10.21,67.1021
ur-nigar{gar},['recipient'],None,116836,Amar-Suen.01.10.21,67.1021
en-dingir-mu,['source'],None,116837,Amar-Suen.01.10.18,67.1018
ur-nigar{gar},['recipient'],None,116837,Amar-Suen.01.10.18,67.1018
lu₂-dingir-ra,['source'],None,116838,Amar-Suen.02.01.21 (us2 year),68.0121
ur-nigar{gar},['recipient'],None,116838,Amar-Suen.02.01.21 (us2 year),68.0121
a-hu-ni,['source'],None,116839,Shulgi.45.07.00,63.0700
ur-nigar{gar},['recipient'],None,116839,Shulgi.45.07.00,63.0700
{d}šul-gi-a-a-mu,['source'],None,116840,Amar-Suen.02.12.29,68.1229
ur-nigar{gar},['recipient'],None,116840,Amar-Suen.02.12.29,68.1229
lu₂-dingir-ra,['source'],None,116841,Amar-Suen.02.00.19,68.0019
ur-nigar{gar},['recipient'],None,116841,Amar-Suen.02.00.19,68.0019
a-hu-ni,['source'],None,116842,Shulgi.46.04.26 (us2 year),64.0426
ur-nigar{gar},['recipient'],None,116842,Shulgi.46.04.26 (us2 year),64.0426
in-ta-e₃-a,['source'],None,116843,Amar-Suen.03.12.06,69.1206
na-lu₅,['source'],None,116844,Shulgi.46.05.11 (us2 year),64.0511
ur-nigar{gar},['recipient'],None,116844,Shulgi.46.05.11 (us2 year),64.0511
na-lu₅,['source'],None,116845,Amar-Suen.03.04.08,69.0408
{d}šul-gi-iri-mu,['recipient'],None,116845,Amar-Suen.03.04.08,69.0408
lu₂-dingir-ra,['source'],None,116846,Amar-Suen.03.10.07,69.1007
{d}šul-gi-iri-mu,['recipient'],None,116846,Amar-Suen.03.10.07,69.1007
lu₂-dingir-ra,['source'],None,116847,Amar-Suen.04.08.08,70.0808
{d}šul-gi-iri-mu,['recipient'],None,116847,Amar-Suen.04.08.08,70.0808
u₂-ta₂-mi-šar-ra-am,['source'],None,116848,Amar-Suen.05.06.14,71.0614
{d}šul-gi-iri-mu,['recipient'],None,116848,Amar-Suen.05.06.14,71.0614
u₂-ta₂-mi-šar-ra-am,['source'],None,116849,Amar-Suen.06.07.13,72.0713
{d}šul-gi-iri-mu,['recipient'],None,116849,Amar-Suen.06.07.13,72.0713
na-lu₅,['source'],None,116850,Amar-Suen.08.06.21,74.0621
{d}šul-gi-iri-mu,['recipient'],None,116850,Amar-Suen.08.06.21,74.0621
{d}šul-gi-[iri-mu],['recipient'],None,116851,Amar-Suen.06.02.15,72.0215
en-dingir-mu,['source'],None,116852,Amar-Suen.07.02.15,73.0215
{d}šul-gi-iri-mu,['recipient'],None,116852,Amar-Suen.07.02.15,73.0215
en-dingir-mu,['source'],None,116853,Amar-Suen.07.11.11,73.1111
{d}šul-gi-iri-mu,['recipient'],None,116853,Amar-Suen.07.11.11,73.1111
ur-tur,['source'],None,116854,Amar-Suen.07.11.02,73.1102
{d}šul-gi-iri-mu,['recipient'],None,116854,Amar-Suen.07.11.02,73.1102
en-dingir-mu,['source'],None,116855,Amar-Suen.07.03.11,73.0311
{d}šul-gi-iri-mu,['recipient'],None,116855,Amar-Suen.07.03.11,73.0311
šu-ma-ma,['source'],None,116856,Amar-Suen.07.01.18,73.0118
{d}šul-gi-iri-mu,['recipient'],None,116856,Amar-Suen.07.01.18,73.0118
{d}šul-gi-iri-mu,['recipient'],None,116857,Amar-Suen.04.06.18,70.0618
zu#-ba#-ga,['source'],None,116858,Amar-Suen.09.02.11,75.0211
{d}šul-gi-iri-mu,['recipient'],None,116858,Amar-Suen.09.02.11,75.0211
zu-ba-ga,['source'],None,116859,Amar-Suen.09.07.19,75.0719
{d}šul-gi-iri-mu,['recipient'],None,116859,Amar-Suen.09.07.19,75.0719
ur!-[{d}]nanna#!,['source'],None,116860,Shu-Suen.03.10.11,78.1011
{d}šul-gi-iri-mu,['recipient'],None,116860,Shu-Suen.03.10.11,78.1011
hu-la-al,['intermediary'],dubsar[scribe],116861,Shu-Suen.08.12.00,83.1200
hu-la-al,['intermediary'],None,116861,Shu-Suen.08.12.00,83.1200
ur-ku₃-nun-na,['source'],None,116862,Ibbi-Suen.02.11.16,86.1116
{d}šul-gi-iri-mu,['recipient'],None,116862,Ibbi-Suen.02.11.16,86.1116
a-hu-ni,['recipient'],None,116864,Amar-Suen.01.10.12,67.1012
lu₂-dingir-ra,['recipient'],None,116865,Amar-Suen.01.10.15,67.1015
{d}šul-gi-a-a-mu,['recipient'],None,116866,Shulgi.45.01.20,63.0120
{d}šul-gi-a-a-mu,['recipient'],None,116867,Amar-Suen.03.03.10,69.0310
{d}šul-gi-a-a-mu,['recipient'],None,116868,Amar-Suen.04.11.13,70.1113
kas₃-pu-[ša],['representative'],šagia[cup-bearer],116869,Shu-Suen.09.03.21,84.0321
a-hu-ni,['representative'],šagia[cup-bearer],116869,Shu-Suen.09.03.21,84.0321
{d}šul-gi-i₃-li₂,['source'],PN,116869,Shu-Suen.09.03.21,84.0321
a-bi₂-si₂-im-ti,['intermediary'],None,116870,Shu-Suen.09.05.03,84.0503
{d}suen-a-bu-šu,['representative'],šagia[cup-bearer],116870,Shu-Suen.09.05.03,84.0503
{d}nanna-kam,['representative'],sukkal[secretary],116870,Shu-Suen.09.05.03,84.0503
a-ba-{d}en-lil₂-[gin₇,['source'],mu.DU[delivery],116871,Shu-Suen.08.04.00,83.0400
a-ba-{d}en-lil₂-[gin₇,['source'],PN,116871,Shu-Suen.08.04.00,83.0400
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],116872,Shu-Suen.04.11.09,79.1109
nu-ur₂-{d}suen,['intermediary'],None,116872,Shu-Suen.04.11.09,79.1109
in-ta-e₃-a,['source'],None,116873,Shu-Suen.02.12.10,77.1210
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],116873,Shu-Suen.02.12.10,77.1210
[nu]-ur₂#-{d}iškur,['representative'],None,116874,Shulgi.41.11.00 (us2-us2 year),59.1100
na-lu₅,['source'],None,116876,Shulgi.48.08.11,66.0811
na-lu₅,['source'],None,116877,Shu-Suen.01.03.02,76.0302
ur-{d}en-lil₂-la₂,['intermediary'],dubsar[scribe],116877,Shu-Suen.01.03.02,76.0302
ur-{d}en-lil₂-la₂,['intermediary'],None,116877,Shu-Suen.01.03.02,76.0302
nu-ur₂-{d}iškur,['intermediary'],dubsar[scribe],116878,Shu-Suen.01.04.01,76.0401
na-lu₅,['source'],PN,116881,Shu-Suen.01.10.19,76.1019
{d}nanna-igi-du,['representative'],šagia[cup-bearer],116882,Amar-Suen.09.12.12,75.1212
tah-ša-tal,['source'],PN,116882,Amar-Suen.09.12.12,75.1212
ur-nigar{gar},['new owner'],santanak[gardener],116883,Shulgi.48.08.13,66.0813
a-a-kal-la,['representative'],None,116883,Shulgi.48.08.13,66.0813
e₂-a-i₃-li₂,['new owner'],None,116883,Shulgi.48.08.13,66.0813
na-sa₆,['source'],PN,116883,Shulgi.48.08.13,66.0813
nu-i₃-da,['new owner'],None,116884,Shulgi.47.10.25 (us2 year),65.1025
šeš-da-da,['new owner'],FN,116884,Shulgi.47.10.25 (us2 year),65.1025
iš-me-dingir,['new owner'],MAR.TU[westerner],116884,Shulgi.47.10.25 (us2 year),65.1025
ARAD₂-<mu>,['representative'],None,116884,Shulgi.47.10.25 (us2 year),65.1025
na-sa₆,['source'],PN,116884,Shulgi.47.10.25 (us2 year),65.1025
er₃-ra-na-da,['intermediary'],šagia[cup-bearer],116885,Shulgi.47.05.08 (us2 year),65.0508
šu-{d}suen,['intermediary'],šagia[cup-bearer],116885,Shulgi.47.05.08 (us2 year),65.0508
ur-{d}[...],['new owner'],None,116885,Shulgi.47.05.08 (us2 year),65.0508
ad-da-tur,['new owner'],AN,116885,Shulgi.47.05.08 (us2 year),65.0508
na-sa₆,['source'],PN,116885,Shulgi.47.05.08 (us2 year),65.0508
šeš-da-da,['new owner'],FN,116886,Shulgi.47.11.24 (us2 year),65.1124
na-sa₆,['source'],PN,116886,Shulgi.47.11.24 (us2 year),65.1124
zu₂-ga-li,['source'],None,116887,Shu-Suen.08.12.30,83.1230
{d}nanna-lu₂-du₁₀,['new owner'],None,116888,Shulgi.45.10.16,63.1016
ur-sukkal,['new owner'],šagia[cup-bearer],116888,Shulgi.45.10.16,63.1016
šeš-da-da,['new owner'],FN,116888,Shulgi.45.10.16,63.1016
ur-{d}suen,['new owner'],None,116888,Shulgi.45.10.16,63.1016
ba-mu,['representative'],None,116888,Shulgi.45.10.16,63.1016
{d}nanna-igi-du,['representative'],šagia[cup-bearer],116889,--.--.05.05,
{d}suen-ma-la-ak-šu,['representative'],šagia[cup-bearer],116889,--.--.05.05,
{d}šu-{d}suen-i₃-[pa₂]-la!-[ah]-{d}en-lil₂,['representative'],šagia[cup-bearer],116889,--.--.05.05,
na-lu₅,['source'],PN,116889,--.--.05.05,
ur-tilla₅,['new owner'],None,116893,Shulgi.44.10.15,62.1015
ur-{d}suen,['new owner'],dumu[child],116893,Shulgi.44.10.15,62.1015
{d}nanše-GIR₂@g-gal,['representative'],None,116893,Shulgi.44.10.15,62.1015
a-a-kal-la,['representative'],None,116893,Shulgi.44.10.15,62.1015
{d}nanše-GIR₂@g-gal,['representative'],None,116894,Amar-Suen.01.07.27,67.0727
a-hu-ni,['source'],PN,116894,Amar-Suen.01.07.27,67.0727
{d}nin-lil₂-ama-mu,['representative'],sukkal[secretary],116895,Shu-Suen.07.12.03,82.1203
{d}šul-gi-i₃-li₂,['source'],None,116895,Shu-Suen.07.12.03,82.1203
lu₂-{d}nanna,['intermediary'],šarrabdu[administrator],116895,Shu-Suen.07.12.03,82.1203
ur-{d}ba-ba₆,['representative'],None,116898,Shu-Suen.01.00.20,76.0020
ARAD₂-mu,['representative'],None,116898,Shu-Suen.01.00.20,76.0020
ur-{d}suen,['new owner'],dumu[child],116899,Shulgi.45.08.30,63.0830
lugal-a₂-zi-da,['new owner'],None,116899,Shulgi.45.08.30,63.0830
dingir-ba-ni,['recipient'],sipad[shepherd],116899,Shulgi.45.08.30,63.0830
{d}nanna-kam,['representative'],sukkal[secretary],116900,Ibbi-Suen.02.10.25,86.1025
{d}šul-gi-iri-mu,['recipient'],None,116900,Ibbi-Suen.02.10.25,86.1025
{d}šu-{d}suen-la-ma-ha-ar,['representative'],šagia[cup-bearer],116900,Ibbi-Suen.02.10.25,86.1025
en-um-{d}iškur,['representative'],None,116900,Ibbi-Suen.02.10.25,86.1025
ma-šum,['intermediary'],dubsar[scribe],116900,Ibbi-Suen.02.10.25,86.1025
mu-ni,['intermediary'],None,116902,Amar-Suen.08.08.30,74.0830
mu-ni,['intermediary'],None,116903,Amar-Suen.08.08.23,74.0823
mu-ni,['intermediary'],None,116904,Amar-Suen.08.08.24,74.0824
na-lu₅,['source'],None,116911,Amar-Suen.08.02.07,74.0207
da-ga,['intermediary'],None,116913,Ibbi-Suen.02.06.00,86.0600
im-me-er,['source'],None,117023,Shulgi.40.02.00 (us2 year),58.0200
šu-na-mu-gi₄,['recipient'],None,117023,Shulgi.40.02.00 (us2 year),58.0200
a-a-mu,['source'],None,117033,Shulgi.45.03.29,63.0329
ur-{d}šul-pa-e₃#,['recipient'],None,117042,Amar-Suen.09.04.00,75.0400
{d}šul-gi-si₂-im-tum,['new owner'],None,117047,Shulgi.42.08.05,60.0805
a₂-bi₂-la-tum,['recipient'],None,117047,Shulgi.42.08.05,60.0805
ur-{d}suen,['source'],None,117087,Shu-Suen.05.07.00 (us2 year),80.0700
lu₂-kal-la,['source'],None,117139,Shu-Suen.08.00.00,83.0000
[i]-la#-ak-nu-[id],['source'],None,117141,Ibbi-Suen.02.06.00,86.0600
{d}nanna-sa₆-ga,['recipient'],None,117146,"Amar-Suen.06.00.00, Amar-Suen.07.00.00",72.0000
in-ta-e₃-a,['source'],None,117155,Shu-Suen.03.05.29,78.0529
na-lu₅,['source'],None,117156,Shu-Suen.01.12d.10 (intercalated),76.1210
nu-ur₂-{d}iškur,['source'],None,117157,Ibbi-Suen.01.01.00,85.0100
ur-ku₃-nun-na,['recipient'],None,117157,Ibbi-Suen.01.01.00,85.0100
{d}šul-gi-i₃-li₂,['source'],None,117158,Ibbi-Suen.01.02.16,85.0216
lugal-ezem,['intermediary'],None,117159,Ibbi-Suen.01.10.00,85.1000
ur-ku₃-nun-[na],['recipient'],None,117159,Ibbi-Suen.01.10.00,85.1000
ur-nig₂,['source'],None,117161,Ibbi-Suen.01.11.00,85.1100
ib-ni-dingir,['source'],None,117163,Ibbi-Suen.01.12.00,85.1200
nu-ur₂-{d}suen,['source'],None,117164,Ibbi-Suen.01.12.00,85.1200
ur-ku₃-nun-na,['recipient'],None,117164,Ibbi-Suen.01.12.00,85.1200
ib-ni-dingir,['source'],None,117165,Ibbi-Suen.01.12.00,85.1200
šu-ku-bu-um,['intermediary'],None,117166,Ibbi-Suen.01.12d.00 (intercalated),85.1200
ur-ku₃-nun-na,['source'],None,117166,Ibbi-Suen.01.12d.00 (intercalated),85.1200
ARAD₂-mu,['representative'],None,117167,Shu-Suen.09.12.03,84.1203
ur-ku₃-nun-na,['source'],None,117167,Shu-Suen.09.12.03,84.1203
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],117167,Shu-Suen.09.12.03,84.1203
nu-ur₂-{d}suen,['intermediary'],None,117167,Shu-Suen.09.12.03,84.1203
lu₂-sa₆-ga,['intermediary'],lu[person],117168,"Amar-Suen.09.06.00 ?, Amar-Suen.09.12.00 ?, Shu-Suen.01.02.16",75.0600
in-ta-e₃-a,['recipient'],None,117168,"Amar-Suen.09.06.00 ?, Amar-Suen.09.12.00 ?, Shu-Suen.01.02.16",75.0600
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],117168,"Amar-Suen.09.06.00 ?, Amar-Suen.09.12.00 ?, Shu-Suen.01.02.16",75.0600
in-ta-e₃-a,['source'],None,117169,Shu-Suen.04.08.12,79.0812
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],117169,Shu-Suen.04.08.12,79.0812
in-ta-e₃-a,['recipient'],None,117170,Amar-Suen.09.12d.17 (intercalated),75.1217
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],117170,Amar-Suen.09.12d.17 (intercalated),75.1217
nu-ur₂-{d}suen,['intermediary'],šatam[official],117171,Ibbi-Suen.02.12.23,86.1223
tah-ša-tal,['source'],PN,117172,Shu-Suen.01.05.25,76.0525
ur-ku₃-nun-na,['source'],None,117174,"Shu-Suen.05.06.10 (us2 year), Shu-Suen.05.06.11 (us2 year)",80.0610
in-ta-e₃-a,['source'],None,117175,Shu-Suen.03.04.03 (us2 year),78.0403
in-ta-e₃-a,['source'],None,117176,Shu-Suen.02.08.03,77.0803
a-a-dingir,['source'],None,117178,Shu-Suen.03.08.00,78.0800
ur-mes,['recipient'],None,117178,Shu-Suen.03.08.00,78.0800
ur-mes,['recipient'],None,117178,Shu-Suen.03.08.00,78.0800
in-ta-e₃-a,['source'],None,117179,Ibbi-Suen.01.10.00,85.1000
id-ni-id,['recipient'],None,117179,Ibbi-Suen.01.10.00,85.1000
ri-im-dingir,['source'],None,117180,Ibbi-Suen.01.10.00,85.1000
lugal-iti-da,['recipient'],None,117180,Ibbi-Suen.01.10.00,85.1000
a-ba-{d}en-lil₂-gin₇,['source'],None,117181,Ibbi-Suen.01.07.00,85.0700
ur-ku₃-nun-na,['recipient'],None,117181,Ibbi-Suen.01.07.00,85.0700
uš-mu,['source'],None,117183,Ibbi-Suen.01.00.00,85.0000
ur-ku₃-nun-na,['recipient'],None,117183,Ibbi-Suen.01.00.00,85.0000
ur-nig₂,['intermediary'],None,117183,Ibbi-Suen.01.00.00,85.0000
ur-{d}da-mu,['source'],None,117184,Shu-Suen.09.06.00,84.0600
a-bu-du₁₀,['source'],None,117184,Shu-Suen.09.06.00,84.0600
šu-da-da,['source'],None,117184,Shu-Suen.09.06.00,84.0600
ba-a-a,['source'],None,117184,Shu-Suen.09.06.00,84.0600
a-hu-wa-qar,['source'],None,117184,Shu-Suen.09.06.00,84.0600
a-da-lal₃,['source'],None,117184,Shu-Suen.09.06.00,84.0600
dingir-qu₂-ra-ad,['source'],None,117184,Shu-Suen.09.06.00,84.0600
a-hu-šu-ni,['source'],None,117184,Shu-Suen.09.06.00,84.0600
i₃-li₂-iš-ti-gal,['source'],None,117184,Shu-Suen.09.06.00,84.0600
i-din-er₃-ra,['source'],None,117184,Shu-Suen.09.06.00,84.0600
ur-ku₃-nun-na,['recipient'],None,117184,Shu-Suen.09.06.00,84.0600
i-din-{d}iškur,['source'],None,117185,Ibbi-Suen.02.05.00,86.0500
ur-ku₃-nun-na,['recipient'],None,117185,Ibbi-Suen.02.05.00,86.0500
lugal-amar-ku₃,['intermediary'],None,117185,Ibbi-Suen.02.05.00,86.0500
be-li₂-du₁₀,['source'],None,117188,Shulgi.34.06.00,52.0600
ARAD₂-mu,['representative'],None,117190,Shulgi.47.07.12 (us2 year),65.0712
lu₂-[x],['source'],None,117193,"Shulgi.48.09.00, Shulgi.48.11.00, Shulgi.48.12.00",66.0900
ga-ga-[ra],"['source', 'new owner']",None,117193,"Shulgi.48.09.00, Shulgi.48.11.00, Shulgi.48.12.00",66.0900
in-ta-e₃-a,['source'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
ur-ku₃-nun-na,['source'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
{d}šul-gi-iri-mu,['recipient'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
{d}šul-gi-iri-mu,['recipient'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
ab-ba-x-[x],['intermediary'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
nu-ur₂-i₃-li₂,['intermediary'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
a-a-dingir,['intermediary'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
a-al-la-mu,['intermediary'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
ur-mes,['intermediary'],None,117195,"Shu-Suen.06.12.00, Shu-Suen.07.01.00, Shu-Suen.07.02.--, Shu-Suen.07.02.23",81.1200
na-ra-am-i₃-li₂,['representative'],None,117196,Shulgi.45.11.15,63.1115
ur-ku₃-nun-na,['source'],None,117197,"Shulgi.46.05.00 (us2 year), Shulgi.46.06.00 (us2 year)",64.0500
ab-ba-sa₆-ga,['recipient'],None,117198,Amar-Suen.05.07.25,71.0725
sa₃-si₂,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
nu-ur₂-{d}iškur,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
a-hu-we-er,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
du-u₂-du,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
lugal-i₃-sa₆,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
in-ta-e₃-a,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
šu-ad-mu,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
lugal-amar-ku₃,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
ur-{d}li₉-si₄,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
lu₂-sa₆-ga,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
sa₃-si₂,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
lu₂-sa₆-ga,['source'],None,117200,Shu-Suen.05.12.30 (us2 year),80.1230
ur-ku₃-nun-na,['source'],None,117202,"Shulgi.47.11.01 (us2 year), Shulgi.47.11.30 (us2 year)",65.1101
lugal-ša₃-la₂,['recipient'],None,117203,"Shulgi.43.12.20, Shulgi.43.12.29",61.1220
{d}en-lil₂-[la₂],['source'],None,117203,"Shulgi.43.12.20, Shulgi.43.12.29",61.1220
ur-{d}da-mu,['intermediary'],None,117204,00.00.00.00,
a-bu-um-dingir,['intermediary'],None,117204,00.00.00.00,
ur-pu₂-mun-na,['recipient'],None,117204,00.00.00.00,
bu-lu-lu,['recipient'],None,117204,00.00.00.00,
ab-ba-sa₆-ga,['source'],None,117207,Amar-Suen.04.02.26,70.0226
a-hu-we-er,['recipient'],None,117207,Amar-Suen.04.02.26,70.0226
a-hu-ni,['source'],None,117208,Amar-Suen.01.09.07,67.0907
ur-nigar{gar},['recipient'],None,117208,Amar-Suen.01.09.07,67.0907
ur-{d}dumu-zi-da,['intermediary'],unud[cowherd],117209,Shulgi.45.06.00,63.0600
a-da-lal₃,['intermediary'],None,117209,Shulgi.45.06.00,63.0600
{d}nanše-kam,['source'],None,117209,Shulgi.45.06.00,63.0600
