name,profession,p index
{d}šul-gi-i₃-li₂,PN,103324
šu#-e₂-a,kuš[official],103325
la-na,kurušda[fattener],103325
la-na,kurušda[fattener],103328
lugal-{d}nanna,šabra[administrator],103333
ur-šu-ga-lam-ma,dubsar[scribe],103333
{d}amar-{d}suen,guza[chair],103333
[{d}en]-lil₂-la₂,dim[create],103333
šu-ma-mi-tum,dubsar[scribe],103338
la-ma-har,šagia[cup-bearer],103342
ab-ba-sa₆-ga,PN,103342
lu₂-sa₆-ga,dubsar[scribe],103342
a₂-gu₄,gud[ox],103348
ab-ba-sa₆-ga,PN,103363
lu₂-me-lam₂,PN,103365
al-la-ša-ru-um,dumumunus[daughter],103370
i-din-{d}iškur,kuš[official],103374
ar-bi₂-gi₄,agaʾus[soldier],103374
ab-ba-sa₆-ga,PN,103374
lu₂-[ša-lim],dubsar[scribe],103388
ur-{d}ba-ba₆,dumu[child],103393
ulu₃-di,dubsar[scribe],103394
nigar{gar}-ki-du₁₀,FN,103394
kur-bi-la-ak,AN,103394
a-a-kal-[la,u,103394
ab-ba-sa₆-ga,PN,103430
na-sa₆,PN,103432
lu₂-{d}nanna,damgar[merchant],103435
ab-ba-sa₆-ga,PN,103435
be-li₂-a-ri₂-ik,ki[place],103448
ab-ba-sa₆-ga,PN,103451
wa-ta₂-ru-um,FN,103470
ba-ba-an-še-en,šagia[cup-bearer],103470
ur-sa₆-ga,šabra[administrator],103482
nu-ur₂-{d}suen,dubsar[scribe],103482
{d}en-ki,šag[heart],103492
a-giri₁₇-zal,simug[smith],103493
la-ma-har,šagia[cup-bearer],103502
en-mah-gal-[an-na],huŋ[hire],103502
ku-da-num₂,sukkal[secretary],103505
kur-bi-la-ak,ragaba[rider],103506
ARAD₂-{d}nanna,sukkalmah[official],103506
ab-ba-sa₆-ga,PN,103508
da-a-ti,kuš[official],103522
na-sa₆,PN,103522
u₂-ze₂-nu-ru-um,libir[old],103536
nu-ur₂-{d}iškur,dubsar[scribe],103543
ab-ba-sa₆-ga,PN,103548
ARAD₂-{d}nanna,muhaldim[cook],103555
{d}en-ki,šag[heart],103586
lu₂-du₁₀-ga,šagia[cup-bearer],103590
ur-sa₆-ga,sipad[shepherd],103591
ur-{d}nanše,malah[sailor],103607
ab-ba-sa₆-ga,PN,103628
lugal-mu,kaš[beer],103638
ur-tilla₃,FN,103639
ab-ba-sa₆-ga,PN,103639
šu-e₂-a,šabra[administrator],103640
lu₂-{d}nanna,dumu[child],103643
lu₂-u₁₈-um,niga[fattened],103656
ur-tilla₅,FN,103658
ab-ba-sa₆-ga,PN,103674
ab-ba-sa₆-ga,PN,103682
ur-{d}ba-ba₆,PN,103690
lu₂-{d}nanna,šabra[administrator],103698
ur-šu,muhaldim[cook],103701
a-hu-we-er,X,103702
ab-ba-sa₆-ga,PN,103707
ur-sukkal,u[and],103730
šu-eš₁₈?-dar?,sipad[shepherd],103737
ma-na-ma-tum,MAR.TU[westerner],103741
ab-ba-sa₆-ga,PN,103750
šeš-kal-la,šukud[fisherman],103752
šeš-kal-la,šukud[fisherman],103755
ur-tilla₅,FN,103756
lugal-i₃-di₃,šabra[administrator],103757
ab-ba-sa₆-ga,PN,103760
ARAD₂-{d}nanna,dumu[child],103763
ur-{d}ba-ba₆,kuš[official],103765
šu-zu,kuš[official],103765
ur-{d}suen,ensik[ruler],103772
nin-kur,niga[fattened],103785
nin-kur,niga[fattened],103785
a-lum-me-il-lum,MAR.TU[westerner],103787
{d}šul-gi-nu-ri,nar[musician],103787
ba-la-la,dumu[child],103787
lugal-mu,e[house],103787
nir-i₃-da-gal₂,šakkanak[general],103787
{d}en-ki,GN,103793
[ARAD₂-{d}]nanna,sukkalmah[official],103793
za-ri-iq,ensik[ruler],103799
a-ri₂-lum,kugbabbar[silver],103801
na-tum-da,ki[place],103801
{d}šul-gi-re,kašdea[banquet],103805
{d}nin-e₂-gal-e-si,balaŋ[instrument],103814
la-la-a,nubanda[overseer],103815
ur-ab-ba,engar[farmer],103822
i₃#-li₂-tab-ba,engar[farmer],103822
a₂-zi-da-ka,ŋal[be],103825
{d}nanna-ma-ba,dubsar[scribe],103834
hu-la-al,dubsar[scribe],103834
lu₂-ša-lim,dubsar[scribe],103834
šu-ku-bu-um,muhaldim[cook],103836
ku₃-{d}nin-gal,šabra[administrator],103842
en]-mah-gal-an-na,en[priest],103843
a-da-a,u,103843
a-mur-dingir-lum,nubanda[overseer],103844
pu₃-um-wa-qar,dubsar[scribe],103846
a-hu-ni,FN,103859
i-di₃-i-šum,nagada[herdsman],103869
šu-zu,kuš[official],103872
ur-{d}ba-ba₆,dubsar[scribe],103872
ur-dam,malah[sailor],103872
bur-ma-ma,sukkal[secretary],103872
ba-sa₆,sukkal[secretary],103872
ur-sa₆-ga,FN,103872
a-da-lal₃,ragaba[rider],103872
ab-ba-sa₆-ga,sukkal[secretary],103872
giri₃-{d}nanše,u,103872
ur-sa₆-ga,u,103872
im-ti-dam,geme[worker],103873
hu-la-li₂,agaʾus[soldier],103873
ab-ba-sa₆-ga,PN,103891
ur-{d}šul-pa-e₃,sipad[shepherd],103898
ur-{d}ba-ba₆,muhaldim[cook],103898
maš-tur,šagia[cup-bearer],103902
lu₂-{d}nanna,šagia[cup-bearer],103902
ab-ba-sa₆-ga,PN,103902
lu₂-{d}nin-šubur,šabra[administrator],103905
a-bi₂-a-bi₂-ih,šagia[cup-bearer],103906
e-ba-tal,ragaba[rider],103908
ur-me-me,sukkal[secretary],103912
ma-šum,šagia[cup-bearer],103915
ab-ba-sa₆-ga,PN,103917
sal-mah,muhaldim[cook],103925
ur-{d}ba-ba₆,muhaldim[cook],103926
na-ap-la-num₂,MAR.TU[westerner],103926
lugal-inim-gi-na,sukkal[secretary],103926
ab-ba-sa₆-ga,PN,103926
nu-ur₂-{d}suen,dubsar[scribe],103926
i-šar-pa₂-dan,sipad[shepherd],103928
e₂-gu₄,PN,103928
i-din-{d}iškur,sipad[shepherd],103928
šu-eš₁₈-dar,dubsar[scribe],103929
šu-ma-ma,ensik[ruler],103932
wa-ta₂-ru-um,FN,103935
lu₂-{d}inanna,u,103939
ur-{d}geštin-an-ka,u,103939
lu₂-{d}šara₂-ka,ŋar[place],103942
a-wa-an,MAR.TU[westerner],103951
za-an-num₂,lu[person],103951
ARAD₂-{d}nanna,sukkalmah[official],103951
[{d}en-lil₂]-la₂,dim[create],103952
wa-ta₂-ru-um,FN,103958
wa-ta₂-ru-um,FN,103965
lu₂-dingir-ra,šabra[administrator],103968
ab-ba-sa₆-ga,PN,103970
ba-na-na,lu[person],103972
ur-{d}ba-ba₆,muhaldim[cook],103973
ab-ba-sa₆-ga,PN,103973
da-a-a-ti,dubsar[scribe],103973
ur-{d}dumu-zi-da,sukkal[secretary],103975
gu-zu-lum,šukud[fisherman],103976
{d}en-ki,GN,103980
na-ap-la-nu-um,MAR.TU[westerner],103993
ur-mes,šabra[administrator],103993
na-sa₆,PN,103993
lu₂-u₁₈-um,niga[fattened],103995
ur-tilla₃,FN,103997
nu-ur₂-i₃-li₂,lu[person],103997
nin-šuba₃,lu[person],103997
na-sa₆,PN,103997
ARAD₂-mu,ensik[ruler],104008
šul-gi-ra#,šum[give],104009
lu₂-dingir-ra,dumu[child],104009
me-nigar{gar},X,104011
dingir-ba-ni,sipad[shepherd],104012
šar-ru-um-i₃-li₂,šagia[cup-bearer],104028
ab-ba-sa₆-ga,PN,104034
lugal-amar-ku₃,PN,104039
šu-e₂-a,kuš[official],104040
ur-{d}nin-gubalag,nar[musician],104042
lugal-amar-ku₃,PN,104042
i-šar-pa₂-dan,AN,104048
i-din-{d}iškur,PN,104048
ur-e₂-an-na,ensik[ruler],104048
in-ta-e₃-a,PN,104052
an-da-TAG#?,mu[year],104056
hu-la-al,dubsar[scribe],104057
a-hu-wa-qar,ensik[ruler],104059
ur-tilla₃,FN,104063
ab-ba-sa₆-ga,PN,104063
lu₂-{d}nanna,šabra[administrator],104069
šu-i₃-li₂,lu[person],104070
šu-{d}nisaba,damgar[merchant],104070
lu₂-du₁₀-ga,šabra[administrator],104079
{d}nanše-GIR₂@g-gal,X,104079
na-sa₆,PN,104079
{d}šara₂-kam,ensik[ruler],104081
{d}šul-gi-i₃-li₂,nubanda[overseer],104085
ab-ba-sa₆-ga,PN,104085
ša-lim-be-li₂,rah[beat],104086
gu₃-de₂-a,ensik[ruler],104091
kal-la-mu,ensik[ruler],104093
ur-{d}nin-gubalag,sukkal[secretary],104093
a-mur-dingir,lu[person],104096
li-ba-nu-uk-ša-ba-aš,ensik[ruler],104096
lugal-inim-gi-na,sukkal[secretary],104096
ab-ba-sa₆-ga,PN,104096
ba-tu-uk-ra-ad,dumu[child],104098
ia₃-ab-ti,X,104098
lugal-pa-e₃,ensik[ruler],104099
ku-e-la-ak,kurušda[fattener],104100
be-li₂-ba-ni,lu[person],104100
ur-{d}lamma,ensik[ruler],104102
ha-ba-lu₅-<ge₂>,ensik[ruler],104102
i₃-lum-{d}suen,muhaldim[cook],104113
{d}šul-gi-ma-ti,ragaba[rider],104113
ur-{d}nin-kur-ra,ensik[ruler],104115
al-la,unud[cowherd],104117
ur-nigar{gar},šakkanak[general],104117
i-ta₂-ra-ak-i₃-li₂,šakkanak[general],104117
ur-tul₂-sag,unud[cowherd],104117
lugal-ma₂-gur₈-[re],ensik[ruler],104123
lu₂-dingir-ra,PN,104125
{d}nanna-ma-ba,ŋiri[foot],104131
ba-ba-lum,kuš[official],104131
ma-at-i₃-li₂,u,104131
ur-nig₂,u,104132
šu-ma-ma,ensik[ruler],104133
ur-{d}ba-ba₆,kuš[official],104133
šu-lu₂-um?,AN,104135
amar-ku₃,AN,104135
ur-{d}iškur,šabra[administrator],104135
maš-tur,šagia[cup-bearer],104136
zu-bu-uš,lu[person],104136
ur-šar-ru-gin₇,sukkal[secretary],104136
ur-sa₆-ga,sukkal[secretary],104136
na-lu₅,PN,104136
ur-mes!,u,104141
ur]-ku₃-nun-na-ta#,PN,104142
ur-{d}iškur,dumu[child],104147
ur-ku₃-nun-na,PN,104160
lu₂-gu-la#?,GN,104162
{d}šul-gi-[kalam-ma]-me-te-bi#,AN,104162
ba-zi,AN,104162
ur-mes,ensik[ruler],104171
wa-ta₂-ru-um,saŋŋa[official],104171
kal-la-mu,ensik[ruler],104171
lugal-nesag-e#,lu[person],104171
a-a-x-x,AN,104171
{d}šara₂-kam,ensik[ruler],104171
[...]-a,udu[sheep],104171
na]-ap-la-num₂,MAR.TU[westerner],104176
{d}šul-gi-iri-mu,sukkal[secretary],104176
na-lu₅,PN,104176
lu₂-da-[x,u,104177
ur-tilla₃,FN,104178
ab#-ba-sa₆-[ga],PN,104179
a-[x,u,104181
ab-ba-sa₆-ga,PN,104183
igi-gun₃?,n,104184
igi-gun₃?,n,104184
{d}be-la-at-suh₆-ner,u[and],104184
AN,X,104184
a-da#-a,PN,104184
ur-{d}en-lil₂-la₂,kurušda[fattener],104184
{d}amar-{d}suen-na-ra-am-{d}en-lil₂,sukkal[secretary],104184
{d}šul-gi-i₃-li₂,dubsar[scribe],104184
ad-da-kal-la,dumu[child],104184
ur-{d}dumu-zi-da,dumu[child],104184
da-ga,dumu[child],104184
ur-mes,u,104184
{d}nin-lil₂-tum-nu-ri,sarig[gift],104185
{d}nin-lil₂-le-ma-an-ag₂,dumumunus[daughter],104185
nu-ur₂-{d}iškur,sukkal[secretary],104185
{d}šul-gi-ba-ni,šabra[administrator],104186
na-sa₆,PN,104186
ARAD₂-mu,sukkalmah[official],104188
ku₃-{d}nin-gal,šabra[administrator],104190
ur-{d}ba-ba₆,muhaldim[cook],104193
a-a-kal-la,muhaldim[cook],104193
gu₃#-de₂#-a,ensik[ruler],104193
ur-mes,nar[musician],104196
{d}i₇-lu₂-ru-gu₂-de₃,kaš[beer],104196
{d}šu-{d}suen-ha-ma-ti,šuʾi[barber],104196
dingir-šu-sipa,GN,104199
ur-x,ki[place],104199
a-hu-wa-qar,dubsar[scribe],104199
i-din-er₃-ra,dubsar[scribe],104199
gu-za-ni,bar[outside],104199
a₂#-ge₆-il₂-[la,u,104200
ša₃-gu₄,u,104200
i-gi-ru-mah,šakkanak[general],104202
lu₂-[...,dubsar[scribe],104203
[ARAD₂]-{d}nanna,sukkalmah[official],104206
nu-ur₂-{d}suen,dubsar[scribe],104207
i-di₃-i-šum,nagada[herdsman],104212
dingir-ba-ni,nagada[herdsman],104212
{d}iškur-ba-ni,nagada[herdsman],104212
ma-at-i₃-li₂,mu[year],104217
[...]-a,n,104219
ba-[...],ŋiri[foot],104219
lugal-siskur,u,104219
IŠ,AN,104225
lu₂-{d}nin-gir₂-su,kurušda[fattener],104235
lu₂-{d}nin-gir₂-su,kurušda[fattener],104236
lu₂-{d}nin-gir₂-su,kurušda[fattener],104237
ur-ku₃-nun-<na>,kurušda[fattener],104238
lu₂-{d}nin-gir₂-su,kurušda[fattener],104238
lu₂-{d}nin-gir₂-su,kurušda[fattener],104239
lu₂-{d}nin-gir₂-su,kurušda[fattener],104240
lu₂-{d}nin-gir₂-su,kurušda[fattener],104241
lu₂-{d}nin-gir₂-su,kurušda[fattener],104242
lu₂-{d}nin-gir₂-su,kurušda[fattener],104243
lu₂-{d}nin-gir₂-su,kurušda[fattener],104244
lu₂-{d}nin-gir₂-su,kurušda[fattener],104245
lu₂-{d}nin-gir₂-su,kurušda[fattener],104246
lu₂-{d}nin-gir₂-su,kurušda[fattener],104247
lu₂-{d}nin-gir₂-su,kurušda[fattener],104248
lu₂-{d}nin-gir₂-su,kurušda[fattener],104249
lu₂-{d}nin-gir₂-su,kurušda[fattener],104250
lu₂-{d}nin-gir₂-su,kurušda[fattener],104251
lu₂-{d}nin-gir₂-su,kurušda[fattener],104252
lu₂-{d}nin-gir₂-su,kurušda[fattener],104253
lu₂-{d}nin-gir₂-su,kurušda[fattener],104254
{d}i-bi₂-{d}suen,lugal[king],104255
lu₂-{d}nin-gir₂-su,kurušda[fattener],104255
lu₂-{d}nin-gir₂-su,kurušda[fattener],104256
lu₂-{d}nin-gir₂-su,kurušda[fattener],104257
lu₂-{d}nin-gir₂-su,kurušda[fattener],104258
lu₂-{d}nin-gir₂-su,kurušda[fattener],104259
lu₂-{d}nin-gir₂-su,kurušda[fattener],104260
lu₂-{d}nin-gir₂-su,kurušda[fattener],104261
ab-ba-kal-la,PN,104262
lu₂-{d}nin-gir₂-su,kurušda[fattener],104262
lu₂-{d}nin-gir₂-su,kurušda[fattener],104263
a-kal-la,muhaldim[cook],104264
lu₂-{d}nin-gir₂-su,kurušda[fattener],104264
lu₂-{d}nin-gir₂-su,kurušda[fattener],104265
lu₂-{d}nin-gir₂-su,kurušda[fattener],104266
lu₂-{d}nin-gir₂-su,kurušda[fattener],104267
ur-mes,PN,104273
ur-mes,PN,104279
ur-mes,ensik[ruler],104297
ba-ba-lum,kuš[official],104297
ur-mes,ensik[ruler],104299
lu₂-u₁₈-um,niga[fattened],104303
{d}šu-{d}suen-i₃-li₂,šarrabdu[administrator],104303
{d}suen-ba-ni,kurušda[fattener],104307
um-ku-lu-lu,nubanda[overseer],104307
lu₂-{d}da-mu,kurušda[fattener],104307
he₂-na-lah₅,dumu[child],104307
a-na-ti,sukkal[secretary],104307
lu₂-dingir-ra,idu[doorkeeper],104307
ur-lugal,dumu[child],104307
lu₂-sa₆-ga,dumu[child],104307
nu-ur₂-{d}suen,dubsar[scribe],104307
ur-{d}iškur,dubsar[scribe],104307
ur-{d}suen,dumu[child],104307
an-hi-ir,kurušda[fattener],104307
{d}nanna-i₃-zi,kuš[official],104307
ur-{d}ba-ba₆,šabra[administrator],104307
{d}iškur-da-mi-iq,dumu[child],104307
{d}suen-zi-mu,šagia[cup-bearer],104312
in-ta-e₃-a,PN,104313
ur-{d}iškur,ensik[ruler],104315
ur-{d}lamma,šagia[cup-bearer],104316
na-lu₅,PN,104319
a-hu-ni,šagia[cup-bearer],104322
ur-[šu],muhaldim[cook],104324
in-ta-e₃-a,PN,104324
ur-ku₃-nun-na,PN,104326
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],104329
{d}nanna-kam,sukkal[secretary],104329
igi-kar₂?,dam[spouse],104330
la-na,kurušda[fattener],104333
la-na,kurušda[fattener],104334
la-na,kurušda[fattener],104335
la-na,kurušda[fattener],104336
la-na,kurušda[fattener],104337
la-na,kurušda[fattener],104338
la-na,kurušda[fattener],104339
la-na,kurušda[fattener],104340
la-na,kurušda[fattener],104341
la-na,kurušda[fattener],104342
la-na,kurušda[fattener],104343
la-na,kurušda[fattener],104344
la-na,kurušda[fattener],104345
la-na,kurušda[fattener],104346
la-na,kurušda[fattener],104347
la-na,kurušda[fattener],104348
la-na,kurušda[fattener],104349
la-na,kurušda[fattener],104350
la-na,kurušda[fattener],104351
la-na,kurušda[fattener],104352
la-na,kurušda[fattener],104353
la-na,kurušda[fattener],104354
la-na,kurušda[fattener],104355
la-na,kurušda[fattener],104356
la-na,kurušda[fattener],104357
šu-i₃-li₂,PN,104358
la-na,kurušda[fattener],104358
la-na,kurušda[fattener],104359
la-na,kurušda[fattener],104360
la-na,kurušda[fattener],104361
la-na,kurušda[fattener],104362
la-na,kurušda[fattener],104363
la-na,kurušda[fattener],104364
la-na,kurušda[fattener],104365
la-na,kurušda[fattener],104366
la-na,kurušda[fattener],104367
la-na,kurušda[fattener],104368
la-na,kurušda[fattener],104369
la-na,kurušda[fattener],104370
la-na,kurušda[fattener],104371
la-na,kurušda[fattener],104372
la-na,kurušda[fattener],104373
la-na,kurušda[fattener],104374
la-na,kurušda[fattener],104375
la-na,kurušda[fattener],104376
la-na,kurušda[fattener],104377
la-na,kurušda[fattener],104378
la-na,kurušda[fattener],104379
la-na,kurušda[fattener],104380
la-na,kurušda[fattener],104381
la-na,kurušda[fattener],104382
la-na,kurušda[fattener],104383
la-na,kurušda[fattener],104384
la-na,kurušda[fattener],104385
la-na,kurušda[fattener],104386
la-na,kurušda[fattener],104387
la-na,kurušda[fattener],104388
la-na,kurušda[fattener],104389
la-na,kurušda[fattener],104390
la-na,kurušda[fattener],104391
la-na,kurušda[fattener],104392
la-na,kurušda[fattener],104393
ur-{d}en-lil₂-[la₂?],sipad[shepherd],104394
la-na,kurušda[fattener],104394
la-na,kurušda[fattener],104395
la-na,kurušda[fattener],104396
la-na,kurušda[fattener],104397
la-na,kurušda[fattener],104398
la-na,kurušda[fattener],104399
la-na,kurušda[fattener],104400
la-na,kurušda[fattener],104401
la-na,kurušda[fattener],104402
la-na,kurušda[fattener],104403
la-na,kurušda[fattener],104404
la-na,kurušda[fattener],104405
la-na,kurušda[fattener],104406
la-na,kurušda[fattener],104407
la-na,kurušda[fattener],104408
la-na,kurušda[fattener],104409
{d}nanna-ma-ba,dubsar[scribe],104410
i-mi-id-eš₁₈-dar,kuš[official],104411
si-PI-it,mušendu[bird-catcher],104411
{d}nanna-ma-ba,dubsar[scribe],104411
lu₂#-{d}nanna,dumu[child],104412
i-din-{d}suen,nubanda[overseer],104412
hu-ma-za,erešdiŋir[priestess],104412
{d#}nanna#-ma-ba,dubsar[scribe],104412
{d}nanna-ma-ba,dubsar[scribe],104413
{d}nanna-ma-ba,dubsar[scribe],104414
ur-sa₆-ga,sukkal[secretary],104415
ur-ku₃-nun-[na],PN,104415
{d}nanna-ma-ba,dubsar[scribe],104415
{d}nanna-ma-ba,dubsar[scribe],104416
da-a-a,nubanda[overseer],104417
ha-li₂-li₂,munus[woman],104417
a-ha-ni-šu,nubanda[overseer],104417
{d}nanna-ma-ba,dubsar[scribe],104417
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],104418
{d}nanna-ma-ba,šatam[official],104418
šu-er₃-ra,dubsar[scribe],104418
{d}nanna-ma-ba,šatam[official],104419
šu-er₃-ra,dubsar[scribe],104419
lugal-ezem,nubanda[overseer],104420
a-mu-a,nubanda[overseer],104420
{d}šul-gi-{d}lamma-mu,kuš[official],104420
lugal-a₂-zi-da,šabra[administrator],104420
nu-ur₂-{d}suen,dubsar[scribe],104420
lugal-a₂-zi-da,šabra[administrator],104421
kal-{d}šul-gi,nubanda[overseer],104421
nu-ur₂-{d}suen,dubsar[scribe],104421
in-ta-e₃-a,PN,104422
nu-ur₂-{d}suen,dubsar[scribe],104422
nu-ur₂-{d}suen,dubsar[scribe],104423
ku₃-sa₆-mu,damgar[merchant],104424
lugal-an-ne₂,damgar[merchant],104424
nu-ur₂-{d}suen,dubsar[scribe],104424
a-hu-wa-qar,šarrabdu[administrator],104425
nu-ur₂-{d}suen,dubsar[scribe],104426
ur-šu,muhaldim[cook],104427
nu-ur₂-{d}suen,dubsar[scribe],104427
nu-ur₂-{d}suen,dubsar[scribe],104429
nu-ur₂-{d}suen,dubsar[scribe],104430
nu-ur₂-{d}suen,dubsar[scribe],104431
nu-ur₂-{d}suen,dubsar[scribe],104432
a-hu-ni,FN,104433
nu-ur₂-{d}suen,dubsar[scribe],104433
nu-ur₂-{d}suen,dubsar[scribe],104434
nu-ur₂-{d}suen#,dubsar[scribe],104435
nu-ur₂-{d}suen,dubsar[scribe],104436
lu₂-dingir-ra,sukkal[secretary],104469
ku₃-{d}šara₂,ensik[ruler],104470
{d}nisaba-an-dul₃,šabra[administrator],104470
ab-ba-sa₆-ga,PN,104470
ku₃-{d}šara₂,ensik[ruler],104470
{d}nisaba-an-dul₃,šabra[administrator],104470
ab-ba-sa₆-ga],PN,104470
ur-{d}ba-ba₆,dumu[child],104487
ur-sa₆-ga,kurušda[fattener],104491
na-sa₆,kurušda[fattener],104502
na-sa₆,kurušda[fattener],104503
ar-pa₂-tal,lu[person],104507
ku-un-ši-ma-tum,egia[bride],104507
ar-pa₂-tal,lu[person],104507
nu-ur₂-{d}utu,ragaba[rider],104507
ur-šu,muhaldim[cook],104507
a-bu-du₁₀,lu[person],104507
i₃-li₂-be-li₂,sukkal[secretary],104507
zu-ba-ga,PN,104507
dingir-dan,sukkal[secretary],104508
na-sa₆,kurušda[fattener],104510
na-sa₆,kurušda[fattener],104511
na-sa₆,kurušda[fattener],104522
hu-un-nu-du-uk#,sukkal[secretary],104530
ur-{d}nanše,gala[singer],104536
šu-e₂-a,sukkal[secretary],104536
nu-ur₂#-{d}suen,šatam[official],104536
hu-[la]-al,šarrabdu[administrator],104536
ur-{d}šul-pa-e₃,lu[person],104538
ARAD₂-{d}nanna,dubsar[scribe],104538
igi-{d}en-lil₂-še₃,X,104539
ŠIM,du[go],104552
nu-ur₂-{d}suen,šatam[official],104555
dingir-dan,sukkal[secretary],104560
nu-ur₂-[{d}iškur],dubsar[scribe],104562
ur-šu,muhaldim[cook],104570
in-ta-e₃-a,PN,104570
lu₂-ša-lim,dubsar[scribe],104572
inim-{d}nanna,FN,104574
lu₂-sa₆-ga,muhaldim[cook],104576
ur-mes,šagia[cup-bearer],104591
na-lu₅,PN,104591
ur-{d}šul-pa-e₃,dubsar[scribe],104599
gu-za-ni,kurušda[fattener],104599
ur-me-me,šarrabdu[administrator],104601
gu-za-ni,kurušda[fattener],104612
ur-nig₂,muhaldim[cook],104618
ur-nig₂,muhaldim[cook],104618
a-ba-{d}en-lil₂-gin₇,PN,104619
lu₂-ti-ti,sukkal[secretary],104622
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],104622
ur-ku₃-nun-na,PN,104622
uš-mu,dubsar[scribe],104622
uš-mu,dubsar[scribe],104622
na-sa₆,kurušda[fattener],104624
na]-lu₅-ta#,PN,104625
ib-ni-{d}iškur,šarrabdu[administrator],104647
pu₃-um-wa-qar,dubsar[scribe],104647
da-da-mu,dubsar[scribe],104648
nu-ur₂-{d}iškur,dubsar[scribe],104650
a-hu-ni,FN,104662
gu-za-ni,kurušda[fattener],104665
u₂-ta₂-mi-šar-ra-am,PN,104667
a-hu-ni,nubanda[overseer],104671
šu-e₂-a,sukkal[secretary],104673
[{d}šu-{d}suen-la]-ma-ha-ar,šagia[cup-bearer],104673
AŠ,u,104673
ki-{d}suen,u,104673
lu₂-du₁₀-ga,šabra[administrator],104683
nu-ur₂-{d}iškur,dubsar[scribe],104685
ba-za-za,sukkal[secretary],104687
{d}nanna-kam,sukkal[secretary],104687
na-lu₅,PN,104687
gu₄-geš,šugid[~animal],104695
du-du-še₃,e[speak],104696
pa₃-da,huŋ[hire],104696
{d}]suen#-a-bu-[šu],šagia[cup-bearer],104696
lu₂-{d}nanna,šarrabdu[administrator],104696
gu₃-de₂-a,ensik[ruler],104703
ba-a-mu,šagia[cup-bearer],104704
lu₂-{d}[nanna],dubsar[scribe],104712
kas₃-pu-ša,šagia[cup-bearer],104713
{d}šu-{d}suen-la-ma-ha-ar,šagia[cup-bearer],104713
ri-mi-dingir,ragaba[rider],104713
a-hu-ni,šagia[cup-bearer],104713
la-na,kurušda[fattener],104743
lu₂-dingir-ra,dumu[child],104760
šu-{d}nin-šubur,ragaba[rider],104761
nu-ur₂-{d}suen,dubsar[scribe],104761
lu₂-u₁₈-um,ŋešdu[breeder],104762
lu₂-u₁₈-um,u,104762
maš-tur,šagia[cup-bearer],104763
ur-šu-ga-lam-ma,dubsar[scribe],104763
šeš-da-da,FN,104765
nu-ur₂-{d}iškur,dubsar[scribe],104767
na-sa₆,PN,104768
kur-bi-la-ak,PN,104770
en-um-{d}iškur,šarrabdu[administrator],104770
uri₅{ki}-ki-du₁₀,muhaldim[cook],104775
nu-ur₂-{d}suen,dubsar[scribe],104775
lugal-engar-du₁₀,šabra[administrator],104777
za-ri₂-iq,nubanda[overseer],104777
er₃-ra-ba-ni,nubanda[overseer],104777
ŠIM,du[go],104786
a-bu-du₁₀,nubanda[overseer],104787
ma-na-a,nubanda[overseer],104787
nu-ur₂-{d}suen,dubsar[scribe],104787
sipa-si-in,šagia[cup-bearer],104788
mar-hu-ni,lu[person],104788
mu-ra-u₂-e,sukkal[secretary],104788
an-na-tal,lu[person],104788
bu₃-ša-am,sukkal[secretary],104788
{d}šul-gi-a-a-mu,PN,104788
{d}en-lil₂-la₂,dim[create],104788
gi-ne₂,ab[cow],104801
ur-šu-ga-lam-ma,susig[flayer],104802
geš-zu-di-ga,X,104804
uz-tur,niga[fattened],104805
uz-tur,niga[fattened],104805
lugal-me-lam₂,PN,104808
ar-ši-ah,ensik[ruler],104816
ur-šu-ga-lam-ma,PN,104816
lu₂-dingir-ra,šabra[administrator],104829
na-sa₆,PN,104838
ši-la-ti-ir,lu[person],104839
da-a-zi-te,lu[person],104839
