,BDTNS No,CDLI ID,Original date,Converted Date
14826,3347,P134834,AS08 - 03 - 24,74.0324
14827,3348,P134835,AS01 - 09 - 18,67.0918
14828,3353,P134840,SHXX - 00 - 01,0.0001
14829,3354,P134841,SH44 - 10 - 00,62.1
14830,3355,P134842,SH47 - 01 - 11,65.0111
14831,3356,P134843,SH46 - 03 - 00,64.03
14832,3357,P134844,SH48 - 10 - 00,66.1
14833,3358,P134845,AS08 - 02 - 00,74.02
14834,3361,P134848,AS08 - 09 - 00,74.09
14835,3362,P134849,AS06 - 12 - 00,72.12
14836,3364,P134851,AS08 - 05 - 12,74.0512
14837,3365,P134852,AS02 - 09 - 00,68.09
14838,3366,P134853,0000 - 00 - 00,0.0
14839,3368,P134855,AS01 - 12 - 27,67.12270000000001
14840,3370,P134857,AS03 - 10 - 29,69.10289999999999
14841,3372,P134859,AS02 - 00 - 00,68.0
14842,3375,P134862,AS02 - 03 - 11,68.0311
14843,3377,P134864,AS02 - 11 - 20,68.112
14844,3380,P134867,AS06 - 01 - 20,72.012
14845,3382,P134869,SH44 - 02 - 00,62.02
14846,3384,P134871,SH46 - 08 - 00,64.08
14847,3385,P134872,SH47 - 02 - 00,65.02
14848,3386,P134873,SH47 - 12 - 08,65.1208
14849,3387,P134874,SH47 - 12 - 04,65.1204
14850,3388,P134875,SH47 - 01 - 28,65.0128
14851,3389,P134876,SH47 - 05 - 27,65.0527
14852,3390,P134877,SH47 - 05 - 17,65.0517
14853,3391,P134878,SH47 - 07 - 30,65.073
14854,3392,P134879,SH47 - 08 - 28,65.08279999999999
14855,3393,P134880,SH47 - 10 - 00,65.1
14856,3394,P134881,SH47 - 11 - 00,65.11
14857,3395,P134882,SH47 - 11 - 26,65.1126
14858,3396,P134883,SH47 - 11 - 01,65.1101
14859,3397,P134884,AS02 - 08 - 00,68.08
14860,3398,P134885,AS05 - 12 - 21,71.1221
14861,3399,P134886,AS05 - 01 - 00,71.01
14862,3400,P134887,AS05 - 04 - 13,71.0413
14863,3401,P134888,AS05 - 06 - 10,71.061
14864,3402,P134889,AS05 - 09 - 28,71.0928
14865,3403,P134890,AS08 - 09 - 18,74.0918
14866,3404,P134891,AS08 - 09 - 24,74.0924
14867,3405,P134892,SS01 - 12 - 00,76.12
14868,3406,P134893,SS01 - 10 - 26,76.1026
14869,3408,P134895,SS02 - 01 - 10,77.01100000000001
14870,3409,P134896,SS02 - 02 - 00,77.02
14871,3419,P134906,SS09 - 09 - 00,84.09
14872,3421,P134908,SH45 - 04 - 27,63.042699999999996
14873,3424,P134911,SH48 - 09 - 00,66.09
14874,3426,P134913,AS04 - 11 - 20,70.112
14875,3428,P134915,AS06 - 01 - 13,72.0113
14876,3430,P134917,AS06 - 07 - 00,72.07
14877,3432,P134919,AS05 - 10 - 12,71.10119999999999
14878,3433,P134920,SS09 - 10 - 00,84.1
14879,3434,P134921,IS01 - 11 - 05,85.1105
14880,3436,P134923,SS01 - 11 - 00,76.11
14881,3437,P134924,SS02 - 04 - 23,77.04230000000001
14882,3440,P134927,AS03 - 10 - 24,69.10239999999999
14883,3441,P134928,AS03 - 11 - 22,69.1122
14884,3442,P134929,AS06 - 01 - 06,72.01060000000001
14885,3450,P134937,SS02 - 06 - 06,77.06060000000001
14886,3451,P134938,SS02 - 07 - 28,77.07279999999999
14887,3452,P134939,SS05 - 06 - 23,80.06230000000001
14888,3453,P134940,SS05 - 08 - 28,80.08279999999999
14889,3454,P134941,SS05 - 12 - 25,80.1225
14890,3455,P134942,SS07 - 01 - 04,82.0104
14891,3456,P134943,SS07 - 10 - 28,82.10279999999999
14892,3457,P134944,SS07 - 11 - 24,82.1124
14893,3458,P134945,SS07 - 12 - 25,82.1225
14894,3459,P134946,SS09 - 11 - 16,84.1116
14895,3460,P134947,AS05 - 12 - 00,71.12
14896,3462,P134949,SS08 - 07 - 00,83.07
14897,3464,P134951,SS09 - 06 - 21,84.0621
14898,3465,P134952,SS09 - 07 - 09,84.0709
14899,3467,P134954,SS09 - 08 - 00,84.08
14900,3468,P134955,SS09 - 08 - 09,84.0809
14901,3470,P134957,IS01 - 00 - 00,85.0
14902,3471,P134958,IS01 - 07 - 00,85.07
14903,3473,P134960,IS01 - 08 - 00,85.08
14904,3474,P134961,IS01 - 12 - 05,85.1205
14905,3475,P134962,AS02 - 08 - 04,68.0804
14906,3476,P134963,AS06 - 06 - 00,72.06
14907,3477,P134964,SS09 - 01 - 00,84.01
14908,3478,P134965,SS02 - 08 - 00,77.08
14909,3481,P134968,SH45 - 10 - 09,63.1009
14910,3482,P134969,SH46 - 05 - 23,64.0523
14911,3483,P134970,SH46 - 05 - 06,64.0506
14912,3486,P134973,SH47 - 02 - 05,65.0205
14913,3487,P134974,SH47 - 04 - 25,65.0425
14914,3488,P134975,SH47 - 07 - 15,65.07149999999999
14915,3489,P134976,SH47 - 08 - 11,65.08109999999999
14916,3491,P134978,SH47 - 11 - 05,65.1105
14917,3498,P134985,AS02 - 02 - 13,68.0213
14918,3499,P134986,AS02 - 04 - 25,68.0425
14919,3500,P134987,AS02 - 08 - 22,68.0822
14920,3503,P134990,AS04 - 10 - 24,70.10239999999999
14921,3504,P134991,AS05 - 12 - 27,71.12270000000001
14922,3505,P134992,AS05 - 02 - 23,71.0223
14923,3506,P134993,AS05 - 06 - 10,71.061
14924,3507,P134994,AS05 - 11 - 08,71.1108
14925,3508,P134995,AS06 - 01 - 22,72.0122
14926,3512,P134999,AS08 - 01 - 03,74.0103
14927,3514,P135001,AS08 - 02 - 21,74.0221
14928,3515,P135002,AS08 - 03 - 09,74.0309
14929,3517,P135004,AS08 - 08 - 04,74.0804
14930,3518,P135005,AS08 - 09 - 13,74.0913
14931,3519,P135006,AS04 - 12 - 11,70.1211
14932,3529,P135016,SS05 - 04 - 03,80.0403
14933,3530,P135017,SS06 - 04 - 30,81.043
14934,3532,P135019,SH43 - 12 - 21,61.122099999999996
14935,3533,P135020,SH44 - 03 - 04,62.0304
14936,3534,P135021,SH44 - 08 - 03,62.0803
14937,3535,P135022,SH44 - 09 - 15,62.0915
14938,3536,P135023,SH45 - 12 - 17,63.1217
14939,3537,P135024,SH46 - 01 - 04,64.0104
14940,3538,P135025,SH46 - 02 - 09,64.0209
14941,3539,P135026,SH46 - 04 - 30,64.043
14942,3540,P135027,SH46 - 04 - 20,64.042
14943,3541,P135028,SH46 - 05 - 10,64.051
14944,3542,P135029,SH46 - 05 - 13,64.0513
14945,3543,P135030,SH46 - 07 - 16,64.07159999999999
14946,3544,P135031,SH46 - 08 - 05,64.0805
14947,3545,P135032,SH46 - 08 - 29,64.0829
14948,3546,P135033,SH46 - 09 - 03,64.0903
14949,3547,P135034,SH46 - 11 - 30,64.113
14950,3548,P135035,SH47 - 07 - 10,65.071
14951,3549,P135036,SH34 - 09 - 00,52.09
14952,3550,P135037,SH40 - 07 - 07,58.0707
14953,3551,P135038,SH41 - 01 - 30,59.013
14954,3552,P135039,SH41 - 07 - 26,59.0726
14955,3553,P135040,SH45 - 08 - 00,63.08
14956,3554,P135041,SH46 - 08 - 00,64.08
14957,3555,P135042,SH45 - 01 - 00,63.01
14958,3556,P135043,SH45 - 01 - 13,63.0113
14959,3557,P135044,SH46 - 06 - 22,64.0622
14960,3558,P135045,SH46 - 08 - 30,64.083
14961,3559,P135046,SH46 - 09 - 05,64.0905
14962,3560,P135047,SH42 - 09 - 30,60.093
14963,3561,P135048,SH42 - 10 - 14,60.1014
14964,3562,P135049,SH42 - 00 - 00,60.0
14965,3563,P135050,XXXX - 09 - 23,0.0923
14966,3564,P135051,SH39 - 08 - 00,57.08
14967,3565,P135052,AS07 - 11 - 23,73.1123
14968,3566,P135053,SS03 - 09 - 02,78.09020000000001
14969,3567,P135054,SS07 - 06 - 29,82.0629
14970,3569,P135056,SH34 - 07 - 00,52.07
14971,3570,P135057,SH46 - 02 - 26,64.0226
14972,3571,P135058,SH46 - 03 - 27,64.0327
14973,3572,P135059,SH47 - 11 - 20,65.112
14974,3573,P135060,SH48 - 06 - 13,66.0613
14975,3574,P135061,SH48 - 07 - 22,66.0722
14976,3575,P135062,SH48 - 09 - 23,66.09230000000001
14977,3576,P135063,AS01 - 01 - 26,67.0126
14978,3577,P135064,XXXX - 04 - 06,0.040600000000000004
14979,3578,P135065,AS01 - 12 - 00,67.12
14980,3579,P135066,AS01 - 05 - 20,67.05199999999999
14981,3580,P135067,AS09 - 08 - 00,75.08
14982,3581,P135068,AS01 - 11 - 00,67.11
14983,3582,P135069,AS02 - 06 - 04,68.0604
14984,3583,P135070,AS02 - 08 - 14,68.0814
14985,3584,P135071,AS08 - 03 - 09,74.0309
14986,3585,P135072,AS02 - 06 - 11,68.0611
14987,3586,P135073,AS03 - 12 - 07,69.1207
14988,3587,P135074,AS03 - 07 - 29,69.07289999999999
14989,3588,P135075,AS04 - 12 - 20,70.122
14990,3589,P135076,AS04 - 07 - 11,70.07109999999999
14991,3590,P135077,AS04 - 08 - 28,70.08279999999999
14992,3591,P135078,AS06 - 01 - 15,72.0115
14993,3592,P135079,AS06 - 10 - 25,72.10249999999999
14994,3593,P135080,AS08 - 01 - 03,74.0103
14995,3594,P135081,AS09 - 03 - 23,75.0323
14996,3595,P135082,AS03 - 06 - 30,69.063
14997,3596,P135083,AS09 - 11 - 07,75.1107
14998,3597,P135084,AS03 - 10 - 05,69.1005
14999,3598,P135085,AS04 - 03 - 01,70.0301
15000,3599,P135086,AS05 - 01 - 15,71.0115
15001,3600,P135087,AS07 - 06 - 11,73.0611
15002,3601,P135088,AS08 - 03 - 14,74.0314
15003,3602,P135089,AS03 - 01 - 15,69.0115
15004,3603,P135090,AS04 - 08 - 30,70.083
15005,3604,P135091,AS04 - 10 - 05,70.1005
15006,3605,P135092,AS05 - 01 - 20,71.012
15007,3606,P135093,AS04 - 04 - 26,70.04260000000001
15008,3607,P135094,AS03 - 12 - 00,69.12
15009,3608,P135095,AS04 - 05 - 08,70.0508
15010,3609,P135096,AS04 - 10 - 03,70.10029999999999
15011,3610,P135097,AS07 - 12 - 00,73.12
15012,3611,P135098,AS07 - 08 - 10,73.081
15013,3612,P135099,SS02 - 05 - 12,77.0512
15014,3613,P135100,SS05 - 01 - 27,80.01270000000001
15015,3614,P135101,SS08 - 07 - 02,83.0702
15016,3615,P135102,SS08 - 08 - 15,83.08149999999999
15017,3616,P135103,SS05 - 01 - 24,80.0124
15018,3617,P135104,SS08 - 01 - 08,83.0108
15019,3618,P135105,SS08 - 03 - 20,83.032
15020,3619,P135106,IS02 - 05 - 20,86.05199999999999
15021,3620,P135107,XXXX - 07 - 13,0.0713
15022,3621,P135108,AS06 - 04 - 06,72.04060000000001
15023,3622,P135109,AS06 - 11 - 01,72.1101
15024,3623,P135110,AS07 - 05 - 30,73.053
15025,3624,P135111,AS09 - 00 - 00,75.0
15026,3625,P135112,AS09 - 10 - 24,75.10239999999999
15027,3626,P135113,SS01 - 06 - 00,76.06
15028,3627,P135114,SS02 - 09 - 07,77.0907
15029,3628,P135115,SS03 - 07 - 25,78.07249999999999
15030,3631,P135118,SS09 - 02 - 26,84.0226
15031,3632,P135119,SS02 - 01 - 00,77.01
15032,3633,P135120,SS06 - 11 - 22,81.1122
15033,3634,P135121,SS06 - 11 - 30,81.113
15034,3635,P135122,IS01 - 10 - 18,85.1018
15035,3636,P135123,SS07 - 01 - 26,82.0126
15036,3637,P135124,SS07 - 11 - 15,82.11149999999999
15037,3638,P135125,SS08 - 06 - 22,83.0622
15038,3639,P135126,SS09 - 03 - 27,84.0327
15039,3640,P135127,SS06 - 06 - 20,81.062
15040,3641,P135128,SS08 - 12 - 10,83.12100000000001
15041,3643,P135130,IS01 - 02 - 19,85.0219
15042,3644,P135131,IS01 - 04 - 15,85.0415
15043,3645,P135132,IS01 - 12 - 00,85.12
15044,3646,P135133,SSXX - 12 - 00,0.12
15045,3647,P135134,XXXX - 00 - 00,0.0
15046,3648,P135135,SS08 - 00 - 27,83.0027
15047,3649,P135136,IS01 - 07 - 00,85.07
15048,3650,P135137,SH38 - 03 - 00,56.03
15049,3651,P135138,AS05 - 00 - 00,71.0
15050,3655,P135142,AS04 - 00 - 00,70.0
15051,3656,P135143,AS05 - 12 - 00,71.12
15052,3658,P135145,0000 - 00 - 00,0.0
15053,3659,P135146,XXXX - 00 - 00,0.0
15054,3660,P135147,SH47 - 09 - 00,65.09
15055,3661,P135148,SH43 - 06 - 00,61.06
15056,3662,P135149,SH44 - 04 - 00,62.04
15057,3664,P135151,SS06 - XX - XX,81.0
15058,3665,P135152,SS05 - 00 - 00,80.0
15059,3666,P135153,AS06 - 09 - 00,72.09
15060,3667,P135154,IS02 - 02 - 00,86.02
15061,18757,P135243,SS09 - 10 - 00,84.1
15062,6798,P135908,SS09 - 12 - 01,84.12010000000001
15063,6807,P135917,AS01 - 08 - 00,67.08
15064,6812,P135922,SH43 - 05 - 00,61.05
15065,6818,P135928,SS03 - 05 - 03,78.0503
15066,6823,P135933,SH47 - 06 - 00,65.06
15067,6825,P135935,SH47 - 12 - 29,65.1229
15068,6832,P135942,XXXX - 11 - 00,0.11
15069,6836,P135946,AS08 - 12 - 00,74.12
15070,6849,P135959,SH45 - 01 - 00,63.01
15071,6868,P135978,AS09 - 11 - 07,75.1107
15072,6873,P135983,SH47 - 08 - 01,65.0801
15073,6875,P135985,AS04 - 00 - 00,70.0
15074,6876,P135986,AS09 - 12 - 23,75.12230000000001
15075,6905,P136015,AS02 - 11 - 28,68.1128
15076,6907,P136017,AS06 - 03 - 14,72.0314
15077,6908,P136018,AS01 - 07 - 22,67.0722
15078,6911,P136021,AS05 - 09 - 12,71.0912
15079,6913,P136023,AS04 - 08 - 15,70.08149999999999
15080,6914,P136024,AS08 - 09 - 05,74.0905
15081,6919,P136029,AS03 - 11 - 21,69.1121
15082,6923,P136033,AS06 - 07 - 22,72.0722
15083,6929,P136039,AS05 - 07 - 23,71.0723
15084,6930,P136040,AS05 - 12 - 18,71.12180000000001
15085,6931,P136041,SH33 - 06 - 00,51.06
15086,6932,P136042,SH46 - 03 - 24,64.0324
15087,6933,P136043,SH47 - 05 - 13,65.0513
15088,6934,P136044,SH43 - 10 - 22,61.1022
15089,6937,P136047,AS06 - 10 - 02,72.1002
15090,6938,P136048,AS05 - 04 - 12,71.0412
15091,6939,P136049,AS04 - 01 - 30,70.013
15092,6942,P136052,AS08 - 10 - 14,74.1014
15093,6944,P136054,AS08 - 04 - 00,74.04
15094,6945,P136055,SH43 - 09 - 16,61.09160000000001
15095,6949,P136059,AS01 - 08 - 21,67.0821
15096,6950,P136060,AS05 - 07 - 02,71.0702
15097,6955,P136065,AS07 - 04 - 13,73.0413
15098,6956,P136066,AS02 - 06 - 25,68.0625
15099,6959,P136069,SS05 - 01 - 15,80.0115
15100,6960,P136070,SH46 - 05 - 14,64.0514
15101,6964,P136074,SH44 - 11 - 00,62.11
15102,6972,P136082,AS04 - 09 - 29,70.0929
15103,6973,P136083,AS07 - 08 - 22,73.0822
15104,6979,P136089,SS07 - 05 - 01,82.0501
15105,6983,P136093,SH47 - 09 - 17,65.0917
15106,6995,P136105,SH47 - 08 - 10,65.081
15107,7011,P136121,SS02 - 00 - 04,77.0004
15108,5427,P136175,AS05 - 01 - 00,71.01
15109,5428,P136177,AS03 - 00 - 00,69.0
15110,5476,P136225,XXXX - 00 - 30,0.003
15111,5477,P136226,AS08 - 12 - 29,74.1229
15112,5478,P136227,AS02 - 09 - 25,68.0925
15113,5479,P136228,SS02 - 10 - 00,77.1
15114,5480,P136229,AS08 - 09 - 26,74.0926
15115,5481,P136230,AS09 - 00 - 00,75.0
15116,5482,P136231,AS04 - 09 - 19,70.09190000000001
15117,5483,P136232,AS03 - 02 - 29,69.02289999999999
15118,5484,P136233,AS06 - 09 - 01,72.0901
15119,5485,P136234,SS09 - 10 - 03,84.10029999999999
15120,5486,P136235,AS04 - 04 - 04,70.0404
15121,5487,P136236,AS06 - 10 - 06,72.1006
15122,5488,P136237,AS01 - 12 - 00,67.12
15123,5489,P136238,AS01 - 08 - 12,67.0812
15124,5490,P136239,SH47 - 08 - 19,65.0819
15125,5491,P136240,AS04 - 06 - 17,70.0617
15126,5492,P136241,SH48 - 01 - 02,66.01020000000001
15127,5493,P136242,SH47 - 09 - 14,65.09140000000001
15128,5494,P136243,AS08 - 09 - 12,74.0912
15129,5495,P136244,AS01 - 10 - 09,67.1009
15130,5496,P136245,SH44 - 12 - 00,62.12
15131,5497,P136246,AS09 - 03 - 00,75.03
15132,5498,P136247,AS08 - 05 - 00,74.05
15133,5499,P136248,AS04 - 08 - 04,70.0804
15134,5500,P136249,AS08 - 08 - 13,74.0813
15135,5501,P136250,SH48 - 12 - 12,66.1212
15136,5502,P136251,AS02 - 03 - 19,68.03190000000001
15137,5503,P136252,AS04 - 09 - 24,70.0924
15138,5504,P136253,AS08 - 09 - 24,74.0924
15139,5505,P136254,SS06 - 08 - 00,81.08
15140,5506,P136255,SH43 - 12 - 00,61.12
15141,5507,P136256,AS08 - 10 - 12,74.10119999999999
15142,5508,P136257,AS08 - 09 - 19,74.09190000000001
15143,5509,P136258,AS02 - 06 - 00,68.06
15144,5510,P136259,AS07 - 01 - 29,73.0129
15145,5511,P136260,AS08 - 12 - 28,74.1228
15146,5512,P136261,AS05 - 03 - 00,71.03
15147,5513,P136262,AS08 - 01 - 29,74.0129
15148,5514,P136263,AS08 - 07 - 26,74.0726
15149,5515,P136264,AS03 - 05 - 06,69.0506
15150,5516,P136265,AS06 - 03 - 04,72.0304
15151,5517,P136266,SH42 - 11 - 00 // AS06 - 00 - 00,60.11
15152,5518,P136267,AS08 - 01 - 14,74.01140000000001
15153,5519,P136268,AS07 - 06 - 19,73.06190000000001
15154,5520,P136269,AS02 - 01 - 28,68.0128
15155,5521,P136270,SH46 - 12 - 00,64.12
15156,5522,P136271,AS08 - 04 - 28,74.0428
15157,5523,P136272,AS06 - 08 - 10,72.081
15158,5524,P136273,AS06 - 09 - 02,72.09020000000001
15159,5525,P136274,AS06 - 11 - 03,72.1103
15160,5526,P136275,AS08 - 02 - 25,74.0225
15161,5527,P136276,AS01 - 09 - 17,67.0917
15162,5528,P136277,AS07 - 08 - 23,73.0823
15163,5529,P136278,AS01 - 09 - 17,67.0917
15164,5530,P136279,SH47 - XX - 00,65.0
15165,5531,P136280,AS07 - 09 - 03,73.0903
15166,5532,P136281,AS03 - 08 - 00,69.08
15167,5533,P136282,AS04 - 08 - 00,70.08
15168,5534,P136283,AS08 - 08 - 15,74.08149999999999
15169,5535,P136284,AS08 - 04 - 24,74.0424
15170,5536,P136285,AS03 - 01 - 09,69.0109
15171,5537,P136286,AS08 - 01 - 12,74.0112
15172,5538,P136287,AS02 - 12 - 17,68.1217
15173,5539,P136288,SH46 - 02 - 23,64.0223
15174,5540,P136289,AS02 - 06 - 00,68.06
15175,5541,P136290,AS02 - 12 - 13,68.1213
15176,5542,P136291,XXXX - 00 - 00,0.0
15177,5543,P136292,AS02 - 01 - 23,68.01230000000001
15178,5544,P136293,SH48 - 03 - 00,66.03
15179,5545,P136294,SS09 - 07 - 08,84.07079999999999
15180,5546,P136295,AS06 - 02 - 10,72.021
15181,5547,P136296,IS01 - 12 - 00,85.12
15182,5549,P136298,AS08 - 12 - 29,74.1229
15183,5550,P136299,AS02 - 04 - 28,68.0428
15184,5551,P136300,SS03? - 00 - 00,0.0
15185,5552,P136301,SS03 - 00 - 00,78.0
15186,5553,P136302,IS01 - 12 - 00,85.12
15187,5555,P136304,SS01 - 01 - 25,76.0125
15188,5556,P136305,AS09 - 10 - 04,75.1004
15189,5557,P136306,AS02 - 02 - 00,68.02
15190,5558,P136307,SS09 - 03 - 00,84.03
15191,5559,P136308,AS04 - 11 - 00,70.11
15192,5560,P136309,SH48 - 08 - 00,66.08
15193,5561,P136310,AS08 - 06 - 14,74.0614
15194,5562,P136311,SH41 - 08 - 00,59.08
15195,5563,P136312,AS09 - 00 - 00,75.0
15196,5564,P136313,SH42 - 10 - 00,60.1
15197,5566,P136315,XXXX - 00 - 00,0.0
15198,10626,P136642,SH46 - 03 - 00,64.03
15199,4940,P139538,AS02 - 08 - 00,68.08
15200,4946,P139544,SS02 - 12 - 00,77.12
15201,4947,P139545,SS08 - 11 - 00,83.11
15202,4948,P139546,SS09 - 10 - 00,84.1
15203,198821,,SS03 - 07 - 00,78.07
15204,51011,P141567,SS09? - 12 - 27,0.12269999999999999
15205,51180,P141736,XXXX - 00 - 00,0.0
15206,51198,P141754,XXXX - XX - XX?,0.0
15207,51220,P141776,XXXX - 00 - 00,0.0
15208,51221,P141777,XXXX - 00 - 30,0.003
15209,51223,P141779,AS03 - 07 - 22,69.0722
15210,51227,P141783,AS09 - 00 - 00,75.0
15211,51234,P141790,XXXX - XX - XX,0.0
15212,51238,P141794,XXXX - XX - XX,0.0
15213,51240,P141796,XXXX - 00 - 00,0.0
15214,51241,P141797,SH47 - 02 - 23,65.0223
15215,61604,P200578,SS01 - 03 - 00,76.03
15216,61606,P200489,AS01 - 08 - 00,67.08
15217,61607,P200579,SH46 - 09 - 00,64.09
15218,61610,P200580,AS09 - 05 - 03,75.0503
15219,61535,P200569,AS06? - 01 - 00,0.01
15220,61536,P200570,AS09 - 11 - 00,75.11
15221,61537,P200571,SH44 - 05m - XX,62.05
15222,61538,P200572,SH48 - 08 - 22,66.0822
15223,61539,P200573,SH47 - 10 - 00,65.1
15224,61540,P200574,SS08 - 10 - 00,83.1
15225,61541,P200575,SH40 - 09 - 00,58.09
15226,32152,P142040,AS04 - 06 - 00,70.06
15227,32153,P142041,IS01 - 10 - 00,85.1
15228,17699,P113325,AS02 - 00 - 00,68.0
15229,17770,P113396,SH46 - 02 - 14,64.0214
15230,17771,P113397,SH48 - 06 - 03,66.0603
15231,17772,P113398,SH46 - 04 - 27,64.04270000000001
15232,17773,P113399,XXXX - 09 - 00,0.09
15233,17774,P113400,AS01 - 10 - 20+,67.10199999999999
15234,17775,P113401,AS04 - 09 - 13,70.0913
15235,17776,P113402,AS04 - 11 - 06,70.1106
15236,17777,P113403,AS05 - 02 - 17,71.0217
15237,17778,P113404,AS05 - 10 - 12,71.10119999999999
15238,17779,P113405,AS05 - 12 - 03,71.1203
15239,17780,P113406,AS05 - 12 - 12,71.1212
15240,17783,P113409,SS09 - 02 - 00,84.02
15241,17784,P113410,XXXX - 08 - 29,0.0829
15242,17787,P113413,SH46 - 03 - 29,64.0329
15243,17808,P113434,IS02 - 12 - 00,86.12
15244,17811,P113437,SH45 - 03 - 00,63.03
15245,17827,P113453,IS02 - 12 - 15,86.1215
15246,17828,P113454,SH46 - 01 - 15,64.0115
15247,17829,P113455,SH47 - 05 - 16,65.0516
15248,17830,P113456,SH48 - 07 - 01,66.0701
15249,17831,P113457,SH45 - 07 - 27,63.0727
15250,17832,P113458,SH46 - 08 - 01,64.0801
15251,17833,P113459,SH48 - 09 - 00,66.09
15252,17834,P113460,SH47 - 09 - 20,65.092
15253,17835,P113461,SH48 - 09 - 24,66.0924
15254,17836,P113462,SH48 - 09 - 27,66.09270000000001
15255,17837,P113463,AS09 - 10 - 07,75.10069999999999
15256,17838,P113464,SH47 - 10 - 19,65.1019
15257,17839,P113465,SH43 - 10 - 29,61.1029
15258,17840,P113466,SH38 - 10 - 00,56.1
15259,17841,P113467,AS05 - 11 - 22,71.1122
15260,17844,P113470,SH32 - 06 - 00,50.06
15261,23011,P142050,SH46 - 07 - 11,64.07109999999999
15262,193731,P467843,SH47 - 01 - XX,65.01
15263,193733,,AS05 - 09 - 26(+),71.0926
15264,193735,P467847,AS06 - 03 - 25,72.0325
15265,194965,,AS09 - 03 - 19,75.03190000000001
15267,158257,P332596,AS09 - 02 - 00,75.02
15279,192700,,AS05 - 09 - 21,71.0921
15280,192697,,XXXX - 02 - 27,0.0227
15283,193744,P472744,SH40 - 05 - 32,58.0532
15286,194549,,AS04 - 10 - 11,70.10109999999999
15288,194964,,AS02 - 12 - 03,68.1203
15289,196532,,AS07 - 02 - 28,73.02279999999999
15290,194960,,AS06 - 04 - 23,72.04230000000001
15291,196743,,AS09 - 06 - 14,75.0614
15292,187704,P414601,SH47 - 04 - 00 // SH48 - 04 - 00,65.04
15293,192078,P433518,IS01? - 04 - 00,0.04
15294,196797,,SS07 - 10 - 00,82.1
15298,172934,,XXXX - 09 - XX,0.09
15299,187746,,SH44 - 01 - XX,62.01
15301,187748,,AS04 - 05 - XX,70.05
15303,187753,,AS03 - 00 - 00,69.0
15304,183191,,XXXX - XX - XX,0.0
15305,183196,,XXXX - XX - XX,0.0
15306,183197,,XXXX - XX - 19,0.0019
15307,190750,,SS02 - 07 - XX,77.07
15308,191533,P429942,AS09 - 11 - 21,75.1121
15311,193360,,AS04 - 10? - 03,70.10029999999999
15312,193361,,AS07 - 02 - 18,73.0218
15313,193411,,AS02 - 06 - 05,68.0605
15319,193381,,SH46 - 11 - 20,64.112
15320,193382,,AS05 - 02 - 27,71.0227
15323,193390,,AS06 - 09 - 26,72.0926
15327,192735,,SH31 - 10 - 00,49.1
15330,47556,P109305,SH45 - 10 - 13,63.1013
15331,158310,P332645,AS05 - 09 - 17,71.0917
15333,197180,,AS02 - 12 - 00,68.12
15334,158755,P332605,AS01 - 10 - 06,67.1006
15335,158756,P332606,SH47 - 08 - 12,65.0812
15336,192708,,AS06 - 12 - 03,72.1203
15337,197607,P509325,XXXX - 11 - 11,0.1111
15338,158752,P200031,SH45 - 04 - 09,63.0409
15339,198784,,SH47 - 09 - 15,65.0915
15340,192692,,AS04 - 08 - 09?,70.0809
15342,158727,P275066,AS05 - 01 - 30,71.013
15343,158728,P275067,AS05 - 04 - 28,71.0428
15344,158729,P275068,AS09? - 03 - 25,0.0325
15345,158732,P275072,IS02 - 12 - XX,86.12
15346,187744,P429108,SS03 - 09 - 09,78.0909
15349,51285,P145557,SSXX - 00 - 00,0.0
15350,51286,P145558,AS04 - 01 - 29,70.0129
15351,51287,P145559,AS02 - 04 - 07,68.0407
15352,51288,P145560,AS01 - 05 - 05,67.0505
15353,158741,P273421,SH48 - 06 - 16,66.0616
15354,172885,,SH47 - 03 - 15,65.0315
15355,5062,P142083,0000 - 09 - 14,0.0914
15356,5077,P142098,SH38 - 03 - 00,56.03
15357,5078,P142099,IS02 - 12 - 00,86.12
15358,5103,P142124,IS02 - 04 - 19,86.04190000000001
15359,5104,P142125,AS04 - 06 - 09,70.0609
15360,5105,P142126,AS06 - 01 - 08,72.0108
15361,5106,P142127,SS01 - 07 - 18,76.0718
15362,5107,P142128,AS02 - 03 - 00,68.03
15363,5108,P200568,AS07 - 11 - 09,73.1109
15364,5111,P142132,AS01 - 11 - 03,67.1103
15365,5112,P142133,SS06 - 06 - 00,81.06
15366,5114,P142135,SS02 - 02 - 00,77.02
15367,5115,P142136,SH46 - 06 - 00,64.06
15368,5116,P142137,IS01 - 00 - 00,85.0
15369,5117,P142138,SH46 - 02 - 00,64.02
15370,5118,P142139,SH33 - 03 - 00,51.03
15371,5119,P142140,AS07 - 05 - 00,73.05
15372,5120,P142141,SS05 - 09 - 02,80.09020000000001
15373,5121,P142142,AS08 - 09 - 00,74.09
15374,5122,P142143,SH32 - 09 - 00,50.09
15375,5137,P142158,SH47 - 01 - 00,65.01
15376,5149,P142170,SS02 - 01 - 25,77.0125
15377,5150,P142171,AS08 - 08 - 00,74.08
15378,5151,P142172,SS02 - 02 - 04,77.0204
15379,5153,P142174,SH43 - 06 - 00,61.06
15380,5173,P142194,0000 - 00 - 00,0.0
15381,5176,P142197,0000 - 00 - 00,0.0
15382,5180,P142201,0000 - 00 - 00,0.0
15383,5259,P142281,SS09 - 03 - 24,84.0324
15384,5268,P142290,SH48 - 12 - 15,66.1215
15385,5270,P142292,SH47 - 03 - 00,65.03
